unique_id,ds,cutoff,NHITS,NBEATS,PatchTST,TFT,Informer,TimesNet,cluster,y_
1038739,2024/1/31,2023/10/31,76.12775,48.785355,96.81436,89.70523,5.8012047,92.15435,,25
1039067,2023/11/30,2023/10/31,169.2236,176.08516,170.44412,179.69037,6.1004925,171.58784,,114
1039067,2023/12/31,2023/10/31,168.11652,165.13013,200.9611,174.24033,6.3432326,206.3182,,64
1039067,2024/1/31,2023/10/31,165.0404,164.67873,179.4764,172.47992,6.355992,153.45006,,114
1039068,2023/11/30,2023/10/31,410.8518,355.28946,460.98523,409.49173,5.866238,359.99802,,216
1039068,2023/12/31,2023/10/31,322.78802,215.57571,376.00922,391.02982,5.9336286,315.9639,,110
1039068,2024/1/31,2023/10/31,298.66858,210.02536,389.47125,377.25458,5.8313966,205.34744,,233.5
1039069,2023/11/30,2023/10/31,264.18726,220.74263,296.72025,210.90872,5.242029,258.75604,,133
1039069,2023/12/31,2023/10/31,202.42241,119.57889,226.59908,209.86162,5.79119,237.42209,,133
1039069,2024/1/31,2023/10/31,188.98181,118.1622,247.33536,207.37466,6.3259354,217.77505,,133
1039070,2023/11/30,2023/10/31,247.98549,241.84966,258.24167,281.8725,5.98999,276.72302,,271
1039070,2023/12/31,2023/10/31,221.65073,190.2085,244.23956,281.80264,5.7672634,256.24112,,257
1039070,2024/1/31,2023/10/31,211.9363,185.28488,264.963,282.34213,6.129529,199.52328,,230
1039072,2023/11/30,2023/10/31,246.40213,231.60172,274.09183,227.17052,5.9408045,235.26503,,204
1039072,2023/12/31,2023/10/31,200.15385,163.55206,224.9918,220.26396,5.7961054,239.1939,,249
1039072,2024/1/31,2023/10/31,185.02686,156.39651,238.45905,214.65085,6.1590414,180.23253,,152
1039203,2023/11/30,2023/10/31,118.73033,111.548836,127.02418,115.00051,5.044621,121.81477,,111
1039203,2023/12/31,2023/10/31,106.0247,87.5499,133.05824,113.954865,6.3660355,119.83858,,105
1039203,2024/1/31,2023/10/31,102.30873,82.99222,125.049545,112.21364,6.3608193,116.413574,,78
1039204,2023/11/30,2023/10/31,183.02338,184.65092,200.40433,168.43988,5.6823106,217.46564,,200
1039204,2023/12/31,2023/10/31,159.88884,164.802,177.77426,167.72554,5.931486,181.4166,,136
1039204,2024/1/31,2023/10/31,147.39227,144.28325,162.41486,166.64386,6.0721326,158.32037,,146
1039257,2023/11/30,2023/10/31,59.41634,68.603485,73.20755,81.40136,6.052545,72.42732,,82
1039257,2023/12/31,2023/10/31,58.024418,65.338036,84.633896,82.8134,5.685648,79.41618,,151
1039257,2024/1/31,2023/10/31,56.95015,67.72227,81.08195,83.925674,6.33176,67.91808,,135
1039258,2023/11/30,2023/10/31,187.39203,193.45888,205.91325,188.83432,5.05024,191.95616,,274
1039258,2023/12/31,2023/10/31,162.57516,177.0624,188.30608,184.37209,5.6994224,145.8562,,180
1039258,2024/1/31,2023/10/31,153.56816,166.81235,181.00557,182.42877,6.331326,173.17096,,255
1039264,2023/11/30,2023/10/31,430.3596,401.34634,489.80917,366.09686,5.847124,486.1018,,513
1039264,2023/12/31,2023/10/31,340.0579,287.4892,414.28534,366.0733,5.6785927,376.9806,,424
1039264,2024/1/31,2023/10/31,310.85315,257.89575,394.94266,364.0491,5.758765,355.76862,,325
1039305,2023/11/30,2023/10/31,119.11703,157.15993,156.30573,164.22606,5.7818165,190.46385,,132
1039305,2023/12/31,2023/10/31,115.282745,151.08974,180.34734,161.11313,6.288052,207.34854,,157
1039305,2024/1/31,2023/10/31,115.64375,145.83847,159.69693,160.42744,6.2380104,188.13676,,157
1039306,2023/11/30,2023/10/31,86.40418,133.23509,150.51576,167.30849,5.234658,162.24911,,145
1039306,2023/12/31,2023/10/31,75.43988,108.58617,154.85817,164.26274,6.2593684,204.35841,,134
1039306,2024/1/31,2023/10/31,71.93712,101.96689,138.58717,163.34224,6.337948,145.02052,,96
1039307,2023/11/30,2023/10/31,86.2684,239.27652,255.07428,284.74615,5.3464756,342.00287,,221
1039307,2023/12/31,2023/10/31,102.034996,211.8302,280.8567,284.53992,6.2745614,460.8443,,222
1039307,2024/1/31,2023/10/31,106.541664,203.38434,229.11694,284.68536,6.35622,350.39203,,138
1039308,2023/11/30,2023/10/31,100.311775,205.97316,208.4634,238.40514,5.4894457,286.4654,,200
1039308,2023/12/31,2023/10/31,114.55934,189.85457,259.2326,236.19987,5.861524,363.14294,,144
1039308,2024/1/31,2023/10/31,119.00618,185.17897,205.91277,235.79446,6.156737,352.75708,,104
1039309,2023/11/30,2023/10/31,77.87962,100.39418,106.750656,99.60672,5.362692,133.82889,,67
1039309,2023/12/31,2023/10/31,77.25798,101.21439,119.62535,95.15789,6.3565946,87.994705,,109
1039309,2024/1/31,2023/10/31,77.173996,99.1041,96.48028,93.8115,6.3400674,159.83421,,64
1039310,2023/11/30,2023/10/31,70.57335,77.71193,84.47236,82.77825,5.4300117,87.05061,,82
1039310,2023/12/31,2023/10/31,69.45378,74.41273,80.85934,82.686745,6.346423,76.61726,,32
1039310,2024/1/31,2023/10/31,68.82729,71.90084,68.529335,82.69328,6.3571014,83.80977,,36
1039716,2023/11/30,2023/10/31,254.09845,268.47162,258.16055,288.61765,5.795823,244.3133,,184
1039716,2023/12/31,2023/10/31,260.35883,251.74573,287.73492,287.3716,6.3269224,329.2385,,384
1039716,2024/1/31,2023/10/31,260.22647,247.50545,298.7825,287.56808,6.3548293,254.80196,,233
1039764,2023/11/30,2023/10/31,84.80448,93.208534,91.8839,97.00784,5.95733,76.569336,,49
1039764,2023/12/31,2023/10/31,83.82107,90.574005,95.05575,98.67663,6.3399754,102.85721,,159
1039764,2024/1/31,2023/10/31,82.06217,87.55408,93.02558,100.224815,6.3294663,106.457016,,142
1039765,2023/11/30,2023/10/31,84.46105,84.341034,90.31149,100.348946,5.9287314,83.65445,,115
1039765,2023/12/31,2023/10/31,85.09405,76.71294,95.72426,93.92025,6.3142633,86.34262,,276
1039765,2024/1/31,2023/10/31,86.28141,75.46307,93.96023,91.13008,6.206185,93.81095,,181
1039766,2023/11/30,2023/10/31,187.5399,195.9332,190.16235,192.03543,5.8409843,181.5488,,84
1039766,2023/12/31,2023/10/31,186.56772,193.36891,205.19354,190.54572,6.283263,193.14069,,129
1039766,2024/1/31,2023/10/31,185.18669,188.95177,217.33029,190.21838,6.339867,261.15826,,252
1040164,2023/11/30,2023/10/31,57.947792,48.161827,61.172615,41.441467,4.8001,39.818985,,27
1040164,2023/12/31,2023/10/31,45.425865,26.796635,47.582024,40.99851,6.00202,53.620956,,35
1040164,2024/1/31,2023/10/31,42.737457,25.176762,50.282715,40.229565,5.915494,32.93628,,48
1040206,2023/11/30,2023/10/31,136.29349,143.65475,140.37708,136.3061,5.8846483,162.4159,,101
1040206,2023/12/31,2023/10/31,152.89096,151.32716,154.47441,138.91953,5.7523823,203.49725,,105
1040206,2024/1/31,2023/10/31,161.2006,156.90157,176.89221,140.5814,6.1573668,172.89641,,107
1040273,2023/11/30,2023/10/31,1.7878475,2.2953668,2.4716434,13.432065,6.372809,8.748468,,1
1040273,2023/12/31,2023/10/31,4.0773306,3.3520317,5.138679,13.515325,5.949071,11.077357,,2
1040273,2024/1/31,2023/10/31,5.220969,4.570244,5.4421782,13.595169,6.1282682,4.0877686,,2
1040292,2023/11/30,2023/10/31,0.8357692,1.045401,0.8607563,1.5650897,5.9764977,1.9685097,,1
1040292,2023/12/31,2023/10/31,1.0562415,1.1861681,1.4975879,1.5766134,5.6210756,2.587832,,4
1040292,2024/1/31,2023/10/31,1.1482574,1.251021,1.3153483,1.5862026,6.090676,0.76993215,,2.5
1041058,2023/11/30,2023/10/31,125.52214,141.35387,145.91978,134.29247,5.858885,237.8212,,276
1041058,2023/12/31,2023/10/31,152.91647,150.40971,193.59244,131.59076,6.357672,243.4346,,228
1041058,2024/1/31,2023/10/31,167.05971,156.15207,159.37024,130.7764,6.1514173,243.36041,,143.5
1041361,2023/11/30,2023/10/31,45.78222,52.11967,57.409615,62.27842,5.747243,62.79991,,41
1041361,2023/12/31,2023/10/31,50.567135,50.519302,66.79565,61.779007,5.700704,64.916214,,53
1041361,2024/1/31,2023/10/31,53.548496,53.685333,69.80326,61.619095,6.3394566,24.516724,,47
1041362,2023/11/30,2023/10/31,54.258442,62.28949,63.347683,65.02532,5.8316555,76.29792,,48
1041362,2023/12/31,2023/10/31,60.12309,62.459503,67.81114,65.60407,6.321062,97.86717,,82
1041362,2024/1/31,2023/10/31,64.9355,66.45129,67.682396,65.92138,6.3468604,62.905952,,78
1041363,2023/11/30,2023/10/31,82.17503,90.75615,102.45904,139.87213,6.166192,131.50836,,55
1041363,2023/12/31,2023/10/31,90.464134,90.388374,107.45543,142.9194,6.3309345,148.62347,,101
1041363,2024/1/31,2023/10/31,95.102646,98.11453,110.48947,145.57916,6.318098,89.30434,,69
1041689,2023/11/30,2023/10/31,114.706764,116.818924,113.78402,112.826675,5.7968645,106.145424,,89
1041689,2023/12/31,2023/10/31,113.92934,110.35691,127.92083,107.099045,5.981996,128.56436,,153
1041689,2024/1/31,2023/10/31,112.17496,106.51254,124.89128,104.23302,6.1948915,124.070946,,107
1042662,2023/11/30,2023/10/31,114.71026,129.85126,137.97688,180.00874,4.8993835,152.23587,,50
1042662,2023/12/31,2023/10/31,114.398994,116.26396,147.12459,173.06834,6.345924,161.01393,,102
1042662,2024/1/31,2023/10/31,112.7052,112.133575,142.00827,165.588,6.318835,111.912636,,94
1042787,2023/11/30,2023/10/31,67.53307,95.22538,110.148926,126.37667,6.1988378,132.20024,,102
1042787,2023/12/31,2023/10/31,74.86495,75.34335,123.11522,125.19385,6.3243155,167.81512,,244
1042787,2024/1/31,2023/10/31,75.83436,76.04274,119.05145,124.9957,6.2621374,166.95602,,248
1043100,2023/11/30,2023/10/31,61.430046,56.497795,68.81878,61.660187,5.0096145,58.885536,,51
1043100,2023/12/31,2023/10/31,48.344612,39.625748,58.58985,60.578712,6.3051753,50.656048,,21
1043100,2024/1/31,2023/10/31,45.34286,37.95202,62.165096,59.104607,6.316788,57.567085,,41
1044019,2023/11/30,2023/10/31,241.00954,277.7639,274.12292,344.14624,5.9178843,596.65405,,156
1044019,2023/12/31,2023/10/31,307.90054,298.04004,352.01422,339.47778,6.3433747,809.2052,,390
1044019,2024/1/31,2023/10/31,336.31485,324.65988,390.44806,337.87125,6.348433,348.1772,,887
1044328,2023/11/30,2023/10/31,48.39404,51.47768,49.76856,60.46914,5.727555,72.16238,,87
1044328,2023/12/31,2023/10/31,54.027462,53.49102,55.965996,60.51543,5.6499333,71.09552,,88
1044328,2024/1/31,2023/10/31,55.734722,54.860928,47.433975,60.56654,6.134322,64.73074,,89
1044330,2023/11/30,2023/10/31,33.83465,35.11528,37.531673,34.763165,5.820705,41.01916,,71
1044330,2023/12/31,2023/10/31,30.981646,33.91751,27.589426,35.05461,6.0895877,36.39306,,51
1044330,2024/1/31,2023/10/31,28.767447,31.566664,30.83485,35.294838,6.0172815,25.137115,,84
1045168,2023/11/30,2023/10/31,40.120777,51.201572,47.936123,54.167946,5.9618454,62.090683,,61
1045168,2023/12/31,2023/10/31,51.2084,55.207043,62.692223,53.273697,5.7880473,73.40471,,132
1045168,2024/1/31,2023/10/31,59.895767,60.507298,88.7488,53.014153,6.3466587,68.12034,,137
1045169,2023/11/30,2023/10/31,36.790356,42.721733,46.026707,50.95272,6.2826085,106.44745,,27
1045169,2023/12/31,2023/10/31,49.89158,46.77931,70.011566,48.30158,6.3435426,125.23312,,66
1045169,2024/1/31,2023/10/31,56.474564,52.559547,69.86949,47.460423,6.352529,70.54618,,105
1045199,2023/11/30,2023/10/31,63.374035,61.940014,59.482304,65.98515,5.866014,103.286835,,41
1045199,2023/12/31,2023/10/31,56.170036,55.05971,70.25322,65.56759,6.101996,39.92113,,82
1045199,2024/1/31,2023/10/31,52.61828,53.137077,64.80287,65.40943,6.3556175,90.03492,,94
1045200,2023/11/30,2023/10/31,149.44627,185.19188,179.96342,191.97672,5.7141385,229.27377,,92
1045200,2023/12/31,2023/10/31,158.10089,195.20215,193.63019,190.94499,5.6684546,229.47514,,226
1045200,2024/1/31,2023/10/31,157.52702,195.47528,153.02351,190.61484,6.340137,301.59976,,224
1045201,2023/11/30,2023/10/31,124.8809,129.77003,130.82245,125.41426,6.111508,198.24248,,52
1045201,2023/12/31,2023/10/31,140.63931,136.87468,147.59079,124.173836,6.2262406,156.9884,,143
1045201,2024/1/31,2023/10/31,146.35457,137.42976,131.12341,123.78982,6.3566003,205.39195,,100
1045202,2023/11/30,2023/10/31,66.33964,81.43255,89.56766,125.85747,6.3348317,192.21269,,57
1045202,2023/12/31,2023/10/31,93.258026,94.36499,103.677444,125.29276,6.0271754,182.59004,,114
1045202,2024/1/31,2023/10/31,104.05215,107.293,91.29338,125.272026,6.348926,203.93515,,105
1045321,2023/11/30,2023/10/31,429.56793,345.67438,461.05008,335.65643,5.486904,417.41687,,338
1045321,2023/12/31,2023/10/31,349.7987,184.1358,409.32077,336.38715,6.315272,362.6333,,201
1045321,2024/1/31,2023/10/31,325.08463,174.85333,406.61816,333.60382,6.2325845,441.58295,,242
1045323,2023/11/30,2023/10/31,164.14581,170.83093,161.52005,163.2956,6.1051483,170.20609,,203
1045323,2023/12/31,2023/10/31,150.97118,163.29028,154.8333,161.2515,5.868781,155.19444,,143
1045323,2024/1/31,2023/10/31,140.33904,150.91522,161.28055,159.44847,6.1015425,181.88618,,129
1045508,2023/11/30,2023/10/31,32.0328,37.308804,39.535263,42.77577,5.6128416,52.09623,,34
1045508,2023/12/31,2023/10/31,36.05214,36.35774,43.80312,41.86422,6.267753,61.2196,,40
1045508,2024/1/31,2023/10/31,38.209496,36.659325,47.54308,40.789677,6.221466,25.799269,,29
1045510,2023/11/30,2023/10/31,66.49294,72.48758,76.86757,89.32507,6.128187,126.13628,,42
1045510,2023/12/31,2023/10/31,72.88869,71.16018,80.137886,90.40966,6.316125,92.573555,,73
1045510,2024/1/31,2023/10/31,77.03405,72.97043,76.47406,91.118195,6.3408856,94.53003,,43
1045513,2023/11/30,2023/10/31,92.91929,101.2621,110.698204,112.77134,5.7398505,96.825516,,50
1045513,2023/12/31,2023/10/31,99.928375,96.09643,113.37517,112.60107,6.341853,133.44849,,70
1045513,2024/1/31,2023/10/31,105.01935,99.38381,121.31506,112.54385,6.339929,91.92062,,90
1045515,2023/11/30,2023/10/31,89.99391,111.39611,121.16183,126.101585,6.0919924,213.20691,,77
1045515,2023/12/31,2023/10/31,109.7767,112.1547,129.51402,120.20772,6.241667,160.13931,,106
1045515,2024/1/31,2023/10/31,123.80747,121.23834,142.86539,114.38097,6.3472586,160.00085,,77
1045517,2023/11/30,2023/10/31,115.84531,123.14846,124.30042,117.87761,6.0624485,171.72115,,66
1045517,2023/12/31,2023/10/31,132.91048,130.48178,144.06505,115.45795,6.3378906,173.70016,,98
1045517,2024/1/31,2023/10/31,143.78812,138.58467,143.1542,114.49799,6.344688,135.48318,,76
1045518,2023/11/30,2023/10/31,73.71295,78.97502,80.27695,88.499054,6.2157836,150.59325,,46
1045518,2023/12/31,2023/10/31,88.19384,80.432594,90.516624,89.33292,6.330986,144.08041,,79
1045518,2024/1/31,2023/10/31,96.571144,87.174644,102.81032,89.86336,6.3497224,80.13389,,75
1045519,2023/11/30,2023/10/31,96.38269,101.66389,102.884674,128.65453,6.039732,134.5171,,53
1045519,2023/12/31,2023/10/31,113.60183,105.32304,129.62677,127.96295,5.652511,170.19647,,122
1045519,2024/1/31,2023/10/31,121.57003,112.903694,131.45937,127.77678,6.3456974,160.42827,,114
1045520,2023/11/30,2023/10/31,50.748848,57.27003,52.79802,82.89218,6.071926,51.31292,,25
1045520,2023/12/31,2023/10/31,61.254562,62.223095,70.80527,84.906876,5.968662,98.248184,,40
1045520,2024/1/31,2023/10/31,65.42322,67.431656,69.64133,86.5616,6.333615,132.16174,,35
1045782,2023/11/30,2023/10/31,3.8792644,4.079336,4.0464125,3.984641,5.1328473,3.6880264,,5
1045782,2023/12/31,2023/10/31,3.8605556,4.0961647,3.9903798,3.9954855,5.5687785,3.6633053,,1
1045782,2024/1/31,2023/10/31,3.8292587,4.016417,3.7652104,4.003174,6.1839643,4.3122654,,1
1045787,2023/11/30,2023/10/31,14.82366,16.249046,15.912209,17.213903,5.826679,26.512161,,37
1045787,2023/12/31,2023/10/31,15.155374,15.713639,18.226418,17.767584,6.195477,27.919495,,14
1045787,2024/1/31,2023/10/31,14.486921,14.491342,16.47993,18.255875,6.0660815,24.897322,,11
1045788,2023/11/30,2023/10/31,91.66806,93.95676,97.43052,99.56839,5.614192,93.27233,,130
1045788,2023/12/31,2023/10/31,81.99667,81.08722,98.74428,98.53883,6.0817313,100.94146,,66
1045788,2024/1/31,2023/10/31,76.77675,75.02089,89.71229,98.24871,6.137345,98.26877,,46
1045798,2023/11/30,2023/10/31,48.640522,52.307217,52.979538,50.437653,5.986168,59.762486,,70
1045798,2023/12/31,2023/10/31,45.68596,49.13248,56.444862,50.00898,6.2122154,51.723083,,21
1045798,2024/1/31,2023/10/31,42.481678,45.71409,45.093697,49.97278,5.842883,57.533802,,23
1273362,2023/11/30,2023/10/31,41.846096,46.690865,42.958775,72.03818,6.115222,94.82877,,38
1273362,2023/12/31,2023/10/31,55.590824,53.30403,62.193535,72.265,5.9770007,95.55573,,54
1273362,2024/1/31,2023/10/31,65.28287,60.730537,77.36401,72.47314,6.3511825,82.49666,,47
1273540,2023/11/30,2023/10/31,40.093044,44.585876,40.354126,44.41244,5.8555856,45.263172,,19
1273540,2023/12/31,2023/10/31,39.48109,43.67303,55.474987,45.068027,5.9536366,42.68164,,44
1273540,2024/1/31,2023/10/31,38.824234,45.962635,49.661915,45.461903,6.3158045,7.556885,,27
1273607,2023/11/30,2023/10/31,55.426075,58.01762,60.483715,62.10988,5.9133635,70.14725,,62.5
1273607,2023/12/31,2023/10/31,55.54851,53.880836,60.38141,62.4504,6.3417006,67.27385,,62.5
1273607,2024/1/31,2023/10/31,54.11157,52.119728,54.91957,62.64562,6.34912,65.86143,,62.5
1273608,2023/11/30,2023/10/31,32.868984,38.323215,40.548088,47.455383,6.1238356,48.028316,,30
1273608,2023/12/31,2023/10/31,33.862316,35.41251,34.16108,49.07215,6.3458343,56.419964,,35
1273608,2024/1/31,2023/10/31,33.644966,33.797504,41.58646,50.51731,6.1430993,16.369202,,19
1273695,2023/11/30,2023/10/31,400.88153,347.73926,453.47015,307.2674,4.908973,367.90506,,521
1273695,2023/12/31,2023/10/31,315.21228,219.44957,346.86182,306.8163,6.313791,383.802,,226
1273695,2024/1/31,2023/10/31,295.15747,201.84734,361.3454,304.60696,6.1538515,368.7559,,196
1273722,2023/11/30,2023/10/31,64.632904,69.78536,70.108086,74.327675,5.316914,71.92237,,81
1273722,2023/12/31,2023/10/31,62.8837,65.74983,70.58172,72.42026,6.313478,79.12468,,56
1273722,2024/1/31,2023/10/31,60.984722,63.446823,65.74852,71.744774,6.3346725,86.38151,,64
1273782,2023/11/30,2023/10/31,65.08815,69.44292,66.92804,54.4171,6.0703187,51.282272,,93
1273782,2023/12/31,2023/10/31,66.640785,75.37032,67.555336,51.737602,6.042113,68.44626,,58
1273782,2024/1/31,2023/10/31,63.59216,72.08801,49.698616,50.209476,6.1192446,74.67825,,36
1273783,2023/11/30,2023/10/31,91.57336,86.91334,95.082016,77.24758,5.7553654,85.715576,,110
1273783,2023/12/31,2023/10/31,81.01141,73.35386,93.79036,76.810165,5.8999906,79.36851,,155
1273783,2024/1/31,2023/10/31,77.67967,68.24623,91.929184,75.86255,6.187701,83.164734,,91
1274110,2023/11/30,2023/10/31,46.428947,70.59523,67.26622,67.572426,6.157165,169.45694,,35
1274110,2023/12/31,2023/10/31,76.75775,82.1566,125.61396,63.828743,6.3404975,158.37578,,75
1274110,2024/1/31,2023/10/31,98.75098,97.41066,154.63113,62.60567,6.337318,118.502335,,306
1274111,2023/11/30,2023/10/31,25.292572,64.43605,85.48399,285.34177,6.367021,200.1325,,17
1274111,2023/12/31,2023/10/31,71.0591,74.459335,153.0377,287.57968,5.9524474,209.02122,,55
1274111,2024/1/31,2023/10/31,93.92857,100.24467,153.69992,289.51868,6.346723,362.35965,,91
1274695,2023/11/30,2023/10/31,74.362724,82.15145,71.26647,91.97557,5.819739,88.960464,,70
1274695,2023/12/31,2023/10/31,81.50408,73.15309,85.467834,92.57698,6.2971377,183.83745,,110
1274695,2024/1/31,2023/10/31,84.19641,73.768906,103.92099,92.91205,6.334877,14.80043,,110
1274700,2023/11/30,2023/10/31,71.371994,78.179214,77.12868,83.45226,6.229491,146.24725,,31
1274700,2023/12/31,2023/10/31,90.33845,85.68293,95.72717,82.32534,5.9814253,97.82589,,57
1274700,2024/1/31,2023/10/31,101.237,94.45831,108.342896,82.022865,6.3417335,118.1991,,37
1274811,2023/11/30,2023/10/31,160.69084,183.41156,190.42589,210.73148,5.6578517,229.76599,,151
1274811,2023/12/31,2023/10/31,166.57617,179.94363,202.1416,200.83017,6.364774,233.31432,,289
1274811,2024/1/31,2023/10/31,173.45114,177.74529,198.79764,191.11093,6.3536625,218.79053,,255
1275298,2023/11/30,2023/10/31,148.28058,149.27304,166.73099,192.04195,6.06286,137.90071,,182
1275298,2023/12/31,2023/10/31,136.53679,131.57108,161.78505,181.47795,6.2565393,148.20198,,158
1275298,2024/1/31,2023/10/31,129.7533,121.04392,146.79164,170.01071,5.9337554,102.293755,,127
1275299,2023/11/30,2023/10/31,86.13945,83.59245,92.60461,88.93387,5.934179,80.388275,,69
1275299,2023/12/31,2023/10/31,78.735214,74.2133,84.22158,86.06685,5.666554,71.39976,,78
1275299,2024/1/31,2023/10/31,75.450806,68.07509,84.73294,83.401764,6.082689,71.19068,,41
1275300,2023/11/30,2023/10/31,143.93425,151.63863,148.87154,137.60715,5.409537,109.4415,,120
1275300,2023/12/31,2023/10/31,122.408844,134.50372,158.40274,137.518,5.7255225,119.73189,,61
1275300,2024/1/31,2023/10/31,114.82149,129.38507,135.69733,136.99863,6.131234,75.43914,,119
1275301,2023/11/30,2023/10/31,66.19503,68.27692,70.302704,75.35339,5.5643396,57.29879,,44
1275301,2023/12/31,2023/10/31,59.861446,59.514153,75.838615,73.105125,6.3350205,69.84445,,45
1275301,2024/1/31,2023/10/31,57.147987,56.08968,67.023636,70.97518,6.3463254,49.969444,,61
1275303,2023/11/30,2023/10/31,90.30824,94.18388,100.30772,96.706154,6.00539,106.60764,,82
1275303,2023/12/31,2023/10/31,88.35968,90.97294,97.09827,95.588264,5.6215057,92.552925,,95
1275303,2024/1/31,2023/10/31,85.92267,84.26697,92.249435,95.205025,6.0103397,90.6917,,88.5
1275333,2023/11/30,2023/10/31,10.942276,13.089975,17.190805,32.55366,6.3640227,43.169724,,5
1275333,2023/12/31,2023/10/31,16.88106,14.618472,25.35416,32.905663,5.7232475,31.574326,,20
1275333,2024/1/31,2023/10/31,20.33936,17.744255,27.408169,33.16696,6.337427,43.87384,,9
1275334,2023/11/30,2023/10/31,61.75722,66.62895,56.747616,80.39794,6.137279,151.82083,,43
1275334,2023/12/31,2023/10/31,81.88622,73.842155,124.87791,78.4954,6.1438785,159.36282,,96
1275334,2024/1/31,2023/10/31,94.798515,82.04528,121.98539,77.90812,6.3426495,91.26009,,172
1275850,2023/11/30,2023/10/31,143.22673,150.49396,158.42705,168.48595,5.487754,196.76117,,77
1275850,2023/12/31,2023/10/31,144.76656,145.64926,160.51485,163.53212,6.3161936,197.77962,,117
1275850,2024/1/31,2023/10/31,148.75772,142.8608,168.9132,157.587,6.348537,134.02638,,114
1275852,2023/11/30,2023/10/31,138.10413,149.62627,153.39824,160.55206,6.0643525,249.14449,,98
1275852,2023/12/31,2023/10/31,162.52629,157.87366,181.46738,162.577,5.675294,240.38902,,179
1275852,2024/1/31,2023/10/31,176.80417,167.11443,201.88089,163.78522,6.347799,189.43079,,163
1275853,2023/11/30,2023/10/31,192.4003,208.62257,201.94653,224.70963,5.8710947,309.91397,,112
1275853,2023/12/31,2023/10/31,215.94844,219.63687,266.5667,226.43472,5.9410963,310.75464,,234
1275853,2024/1/31,2023/10/31,226.73657,227.87613,235.49623,227.44737,6.34836,206.39946,,217
1275854,2023/11/30,2023/10/31,189.1034,198.40527,198.43254,197.7408,6.1167665,254.16899,,135
1275854,2023/12/31,2023/10/31,210.40433,203.14178,229.38512,195.98438,6.3516746,279.68463,,250
1275854,2024/1/31,2023/10/31,221.16481,208.17114,233.44025,195.412,6.3402724,224.78471,,161
1275855,2023/11/30,2023/10/31,142.72949,151.79713,151.8479,149.79967,6.0827274,175.71895,,97
1275855,2023/12/31,2023/10/31,157.78557,157.2808,164.38464,148.10031,6.3430862,207.65717,,166
1275855,2024/1/31,2023/10/31,164.83867,159.6606,171.61807,147.44414,6.333108,161.41411,,168
1275856,2023/11/30,2023/10/31,148.21928,156.75298,156.89665,173.55838,5.837725,235.10399,,139
1275856,2023/12/31,2023/10/31,164.87935,157.86414,188.64978,174.052,6.3330436,189.94781,,210
1275856,2024/1/31,2023/10/31,173.05034,158.56833,164.0119,174.35986,6.3458796,191.48853,,183
1276625,2023/11/30,2023/10/31,46.942352,54.589817,56.042374,57.799248,6.029937,63.02337,,24
1276625,2023/12/31,2023/10/31,49.338646,53.694954,63.276855,57.664955,6.348291,63.609467,,46
1276625,2024/1/31,2023/10/31,51.191593,55.152477,61.674984,57.632652,6.3363175,48.929897,,45
1276626,2023/11/30,2023/10/31,73.122406,79.58616,77.42346,79.40002,5.9906316,82.89571,,45
1276626,2023/12/31,2023/10/31,76.929924,80.68748,91.27693,79.179054,5.674647,91.33169,,100
1276626,2024/1/31,2023/10/31,77.51612,80.65957,78.93806,79.10492,6.343235,100.43202,,64
1276627,2023/11/30,2023/10/31,64.35586,71.81259,69.01228,76.267914,5.9071207,106.736305,,50
1276627,2023/12/31,2023/10/31,74.826645,73.28838,91.743904,75.4311,6.347856,104.82078,,62
1276627,2024/1/31,2023/10/31,80.14684,77.42914,76.84698,75.18768,6.3498015,72.37557,,67
1276628,2023/11/30,2023/10/31,137.93959,138.17978,151.39615,90.70509,5.794986,161.80792,,56
1276628,2023/12/31,2023/10/31,143.56583,126.284744,165.63951,90.948166,6.375764,167.65118,,107
1276628,2024/1/31,2023/10/31,143.66643,121.826096,124.34128,90.9614,6.235363,162.9035,,106
1276629,2023/11/30,2023/10/31,177.49332,185.62344,197.38747,189.77728,5.777245,202.22061,,104
1276629,2023/12/31,2023/10/31,187.56828,185.2846,209.80786,187.7182,5.719837,246.34982,,176
1276629,2024/1/31,2023/10/31,190.50034,185.89273,208.75604,185.24728,6.349239,216.09412,,153
1276630,2023/11/30,2023/10/31,106.29495,110.840866,110.13336,111.39769,5.993927,112.34239,,67
1276630,2023/12/31,2023/10/31,114.134094,112.06296,139.3507,110.06404,6.3516107,141.98718,,88
1276630,2024/1/31,2023/10/31,116.21614,113.510506,115.98132,109.67723,6.3541846,141.85817,,100
1276631,2023/11/30,2023/10/31,55.846237,54.17664,57.60878,63.26938,5.975942,73.438484,,29
1276631,2023/12/31,2023/10/31,57.59788,48.663536,68.87849,62.545837,5.6972494,70.958466,,46
1276631,2024/1/31,2023/10/31,56.374638,46.79164,57.43817,62.363956,6.340559,78.79789,,32
1276632,2023/11/30,2023/10/31,66.131035,69.7726,66.25721,71.1978,5.704252,83.33281,,43
1276632,2023/12/31,2023/10/31,67.1724,68.3203,76.0249,71.40155,5.9298315,75.042175,,41
1276632,2024/1/31,2023/10/31,66.57931,66.45954,72.09316,71.51155,6.3301306,89.283676,,26
1276633,2023/11/30,2023/10/31,35.98883,43.220745,46.90825,52.38243,5.9443703,75.337,,34
1276633,2023/12/31,2023/10/31,40.64467,43.197506,57.077137,53.505043,6.0277267,76.24462,,42
