product_id,start_date,fcst_value
1050761,2023-12-01,0.0
1050761,2024-01-01,0.0
1050761,2024-02-01,0.0
1044315,2023-12-01,0.0
1044315,2024-01-01,0.0
1044315,2024-02-01,1.0
1042494,2023-12-01,2.0
1042494,2024-01-01,2.0
1042494,2024-02-01,2.0
1042495,2023-12-01,2.0
1042495,2024-01-01,2.0
1042495,2024-02-01,2.0
1037863,2023-12-01,0.0
1037863,2024-01-01,0.0
1037863,2024-02-01,0.0
1030159,2023-12-01,181.0
1030159,2024-01-01,186.0
1030159,2024-02-01,186.0
1025862,2023-12-01,100.0
1025862,2024-01-01,105.0
1025862,2024-02-01,119.0
1035879,2023-12-01,0.0
1035879,2024-01-01,0.0
1035879,2024-02-01,0.0
1273631,2023-12-01,58.0
1273631,2024-01-01,58.0
1273631,2024-02-01,59.0
1009677,2023-12-01,43.0
1009677,2024-01-01,44.0
1009677,2024-02-01,44.0
1333981,2023-12-01,6.0
1333981,2024-01-01,5.0
1333981,2024-02-01,5.0
1051008,2023-12-01,0.0
1051008,2024-01-01,0.0
1051008,2024-02-01,0.0
1275708,2023-12-01,50.0
1275708,2024-01-01,47.0
1275708,2024-02-01,41.0
1275709,2023-12-01,15.0
1275709,2024-01-01,15.0
1275709,2024-02-01,14.0
1033733,2023-12-01,8.0
1033733,2024-01-01,5.0
1033733,2024-02-01,5.0
1033736,2023-12-01,71.0
1033736,2024-01-01,60.0
1033736,2024-02-01,66.0
1022504,2023-12-01,14.0
1022504,2024-01-01,13.0
1022504,2024-02-01,15.0
1035881,2023-12-01,88.0
1035881,2024-01-01,91.0
1035881,2024-02-01,93.0
1273632,2023-12-01,49.0
1273632,2024-01-01,52.0
1273632,2024-02-01,51.0
1280373,2023-12-01,75.0
1280373,2024-01-01,76.0
1280373,2024-02-01,77.0
1277767,2023-12-01,79.0
1277767,2024-01-01,80.0
1277767,2024-02-01,70.0
1042496,2023-12-01,2.0
1042496,2024-01-01,2.0
1042496,2024-02-01,2.0
1035882,2023-12-01,291.0
1035882,2024-01-01,292.0
1035882,2024-02-01,292.0
1052040,2023-12-01,0.0
1052040,2024-01-01,0.0
1052040,2024-02-01,0.0
1009678,2023-12-01,28.0
1009678,2024-01-01,27.0
1009678,2024-02-01,26.0
1033738,2023-12-01,215.0
1033738,2024-01-01,203.0
1033738,2024-02-01,213.0
1022505,2023-12-01,194.0
1022505,2024-01-01,177.0
1022505,2024-02-01,199.0
1044318,2023-12-01,24.0
1044318,2024-01-01,23.0
1044318,2024-02-01,24.0
1044319,2023-12-01,20.0
1044319,2024-01-01,20.0
1044319,2024-02-01,20.0
1040071,2023-12-01,72.0
1040071,2024-01-01,70.0
1040071,2024-02-01,70.0
1040072,2023-12-01,0.0
1040072,2024-01-01,0.0
1040072,2024-02-01,0.0
1333982,2023-12-01,13.0
1333982,2024-01-01,12.0
1333982,2024-02-01,13.0
1333984,2023-12-01,18.0
1333984,2024-01-01,17.0
1333984,2024-02-01,15.0
1277769,2023-12-01,62.0
1277769,2024-01-01,60.0
1277769,2024-02-01,57.0
1030161,2023-12-01,7.0
1030161,2024-01-01,7.0
1030161,2024-02-01,6.0
1030164,2023-12-01,5.0
1030164,2024-01-01,4.0
1030164,2024-02-01,6.0
1037864,2023-12-01,186.0
1037864,2024-01-01,245.0
1037864,2024-02-01,190.0
1280374,2023-12-01,24.0
1280374,2024-01-01,24.0
1280374,2024-02-01,24.0
1280375,2023-12-01,37.0
1280375,2024-01-01,42.0
1280375,2024-02-01,39.0
1280376,2023-12-01,29.0
1280376,2024-01-01,29.0
1280376,2024-02-01,21.0
1025863,2023-12-01,145.0
1025863,2024-01-01,147.0
1025863,2024-02-01,164.0
1035883,2023-12-01,79.0
1035883,2024-01-01,79.0
1035883,2024-02-01,80.0
1042497,2023-12-01,8.0
1042497,2024-01-01,9.0
1042497,2024-02-01,8.0
1022506,2023-12-01,47.0
1022506,2024-01-01,47.0
1022506,2024-02-01,46.0
1057669,2023-12-01,0.0
1057669,2024-01-01,0.0
1057669,2024-02-01,0.0
1059086,2023-12-01,0.0
1059086,2024-01-01,0.0
1059086,2024-02-01,0.0
1060155,2023-12-01,0.0
1060155,2024-01-01,0.0
1060155,2024-02-01,0.0
1275727,2023-12-01,3.0
1275727,2024-01-01,4.0
1275727,2024-02-01,3.0
1033742,2023-12-01,36.0
1033742,2024-01-01,38.0
1033742,2024-02-01,16.0
1033743,2023-12-01,0.0
1033743,2024-01-01,0.0
1033743,2024-02-01,0.0
1033744,2023-12-01,0.0
1033744,2024-01-01,0.0
1033744,2024-02-01,0.0
1273634,2023-12-01,25.0
1273634,2024-01-01,25.0
1273634,2024-02-01,26.0
1333993,2023-12-01,6.0
1333993,2024-01-01,5.0
1333993,2024-02-01,5.0
1009680,2023-12-01,42.0
1009680,2024-01-01,40.0
1009680,2024-02-01,35.0
1009681,2023-12-01,160.0
1009681,2024-01-01,164.0
1009681,2024-02-01,130.0
1044320,2023-12-01,23.0
1044320,2024-01-01,23.0
1044320,2024-02-01,23.0
1277771,2023-12-01,4.0
1277771,2024-01-01,4.0
1277771,2024-02-01,4.0
1277772,2023-12-01,2.0
1277772,2024-01-01,1.0
1277772,2024-02-01,2.0
1040077,2023-12-01,0.0
1040077,2024-01-01,0.0
1040077,2024-02-01,0.0
1040078,2023-12-01,0.0
1040078,2024-01-01,0.0
1040078,2024-02-01,0.0
1037866,2023-12-01,6.0
1037866,2024-01-01,5.0
1037866,2024-02-01,5.0
1037868,2023-12-01,103.0
1037868,2024-01-01,100.0
1037868,2024-02-01,105.0
1030166,2023-12-01,61.0
1030166,2024-01-01,64.0
1030166,2024-02-01,72.0
1022513,2023-12-01,16.0
1022513,2024-01-01,19.0
1022513,2024-02-01,18.0
1022517,2023-12-01,20.0
1022517,2024-01-01,19.0
1022517,2024-02-01,30.0
1025864,2023-12-01,48.0
1025864,2024-01-01,50.0
1025864,2024-02-01,57.0
1033745,2023-12-01,0.0
1033745,2024-01-01,0.0
1033745,2024-02-01,0.0
1033746,2023-12-01,5.0
1033746,2024-01-01,6.0
1033746,2024-02-01,7.0
1333994,2023-12-01,8.0
1333994,2024-01-01,9.0
1333994,2024-02-01,8.0
1334007,2023-12-01,26.0
1334007,2024-01-01,26.0
1334007,2024-02-01,26.0
1275731,2023-12-01,105.0
1275731,2024-01-01,108.0
1275731,2024-02-01,104.0
1273635,2023-12-01,4.0
1273635,2024-01-01,3.0
1273635,2024-02-01,4.0
1273637,2023-12-01,0.0
1273637,2024-01-01,0.0
1273637,2024-02-01,0.0
1044322,2023-12-01,27.0
1044322,2024-01-01,25.0
1044322,2024-02-01,25.0
1042499,2023-12-01,3.0
1042499,2024-01-01,3.0
1042499,2024-02-01,3.0
1035884,2023-12-01,19.0
1035884,2024-01-01,17.0
1035884,2024-02-01,16.0
1280392,2023-12-01,18.0
1280392,2024-01-01,19.0
1280392,2024-02-01,20.0
1280393,2023-12-01,71.0
1280393,2024-01-01,74.0
1280393,2024-02-01,66.0
1037869,2023-12-01,24.0
1037869,2024-01-01,24.0
1037869,2024-02-01,22.0
1040085,2023-12-01,0.0
1040085,2024-01-01,0.0
1040085,2024-02-01,0.0
1277774,2023-12-01,35.0
1277774,2024-01-01,36.0
1277774,2024-02-01,43.0
1277775,2023-12-01,2.0
1277775,2024-01-01,2.0
1277775,2024-02-01,2.0
1277776,2023-12-01,4.0
1277776,2024-01-01,5.0
1277776,2024-02-01,4.0
1033749,2023-12-01,0.0
1033749,2024-01-01,0.0
1033749,2024-02-01,0.0
1022518,2023-12-01,27.0
1022518,2024-01-01,31.0
1022518,2024-02-01,34.0
1009691,2023-12-01,137.0
1009691,2024-01-01,146.0
1009691,2024-02-01,127.0
1030171,2023-12-01,225.0
1030171,2024-01-01,231.0
1030171,2024-02-01,208.0
1060361,2023-12-01,0.0
1060361,2024-01-01,0.0
1060361,2024-02-01,0.0
1060362,2023-12-01,0.0
1060362,2024-01-01,0.0
1060362,2024-02-01,0.0
1275732,2023-12-01,32.0
1275732,2024-01-01,32.0
1275732,2024-02-01,33.0
1273639,2023-12-01,8.0
1273639,2024-01-01,6.0
1273639,2024-02-01,6.0
1025874,2023-12-01,38.0
1025874,2024-01-01,43.0
1025874,2024-02-01,37.0
1044324,2023-12-01,14.0
1044324,2024-01-01,11.0
1044324,2024-02-01,11.0
1044325,2023-12-01,44.0
1044325,2024-01-01,39.0
1044325,2024-02-01,39.0
1042500,2023-12-01,0.0
1042500,2024-01-01,0.0
1042500,2024-02-01,0.0
1040087,2023-12-01,1.0
1040087,2024-01-01,1.0
1040087,2024-02-01,1.0
1040088,2023-12-01,2.0
1040088,2024-01-01,2.0
1040088,2024-02-01,2.0
1033753,2023-12-01,31.0
1033753,2024-01-01,31.0
1033753,2024-02-01,41.0
1033757,2023-12-01,11.0
1033757,2024-01-01,11.0
1033757,2024-02-01,11.0
1030174,2023-12-01,9.0
1030174,2024-01-01,9.0
1030174,2024-02-01,9.0
1277777,2023-12-01,11.0
1277777,2024-01-01,11.0
1277777,2024-02-01,11.0
1035885,2023-12-01,18.0
1035885,2024-01-01,15.0
1035885,2024-02-01,16.0
1035886,2023-12-01,15.0
1035886,2024-01-01,15.0
1035886,2024-02-01,15.0
1022519,2023-12-01,53.0
1022519,2024-01-01,58.0
1022519,2024-02-01,72.0
1060364,2023-12-01,0.0
1060364,2024-01-01,0.0
1060364,2024-02-01,0.0
1060366,2023-12-01,0.0
1060366,2024-01-01,0.0
1060366,2024-02-01,0.0
1280394,2023-12-01,35.0
1280394,2024-01-01,38.0
1280394,2024-02-01,38.0
1037871,2023-12-01,185.0
1037871,2024-01-01,186.0
1037871,2024-02-01,187.0
1037872,2023-12-01,3.0
1037872,2024-01-01,3.0
1037872,2024-02-01,3.0
1275736,2023-12-01,34.0
1275736,2024-01-01,33.0
1275736,2024-02-01,33.0
1009692,2023-12-01,96.0
1009692,2024-01-01,103.0
1009692,2024-02-01,92.0
1025875,2023-12-01,287.0
1025875,2024-01-01,247.0
1025875,2024-02-01,116.0
1025876,2023-12-01,36.0
1025876,2024-01-01,36.0
1025876,2024-02-01,38.0
1273642,2023-12-01,21.0
1273642,2024-01-01,21.0
1273642,2024-02-01,21.0
1273643,2023-12-01,35.0
1273643,2024-01-01,30.0
1273643,2024-02-01,28.0
1040094,2023-12-01,10.0
1040094,2024-01-01,10.0
1040094,2024-02-01,10.0
1040096,2023-12-01,62.0
1040096,2024-01-01,53.0
1040096,2024-02-01,30.0
1022520,2023-12-01,152.0
1022520,2024-01-01,157.0
1022520,2024-02-01,143.0
1030315,2023-12-01,976.0
1030315,2024-01-01,1027.0
1030315,2024-02-01,996.0
1035887,2023-12-01,16.0
1035887,2024-01-01,14.0
1035887,2024-02-01,19.0
1037873,2023-12-01,88.0
1037873,2024-01-01,85.0
1037873,2024-02-01,92.0
1042501,2023-12-01,5.0
1042501,2024-01-01,5.0
1042501,2024-02-01,5.0
1044326,2023-12-01,291.0
1044326,2024-01-01,287.0
1044326,2024-02-01,191.0
1275737,2023-12-01,2.0
1275737,2024-01-01,2.0
1275737,2024-02-01,2.0
1277778,2023-12-01,7.0
1277778,2024-01-01,8.0
1277778,2024-02-01,8.0
1277779,2023-12-01,6.0
1277779,2024-01-01,8.0
1277779,2024-02-01,8.0
1277780,2023-12-01,8.0
1277780,2024-01-01,10.0
1277780,2024-02-01,9.0
1033758,2023-12-01,0.0
1033758,2024-01-01,0.0
1033758,2024-02-01,0.0
1009693,2023-12-01,74.0
1009693,2024-01-01,79.0
1009693,2024-02-01,68.0
1280395,2023-12-01,68.0
1280395,2024-01-01,69.0
1280395,2024-02-01,69.0
1037874,2023-12-01,41.0
1037874,2024-01-01,37.0
1037874,2024-02-01,35.0
1025877,2023-12-01,192.0
1025877,2024-01-01,147.0
1025877,2024-02-01,72.0
1025885,2023-12-01,3.0
1025885,2024-01-01,3.0
1025885,2024-02-01,1.0
1040097,2023-12-01,59.0
1040097,2024-01-01,59.0
1040097,2024-02-01,28.0
1040098,2023-12-01,0.0
1040098,2024-01-01,0.0
1040098,2024-02-01,0.0
1060370,2023-12-01,0.0
1060370,2024-01-01,0.0
1060370,2024-02-01,0.0
1060372,2023-12-01,1.0
1060372,2024-01-01,1.0
1060372,2024-02-01,1.0
1030318,2023-12-01,405.0
1030318,2024-01-01,410.0
1030318,2024-02-01,413.0
1275738,2023-12-01,3.0
1275738,2024-01-01,3.0
1275738,2024-02-01,3.0
1022525,2023-12-01,42.0
1022525,2024-01-01,38.0
1022525,2024-02-01,41.0
1022528,2023-12-01,15.0
1022528,2024-01-01,15.0
1022528,2024-02-01,16.0
1273644,2023-12-01,38.0
1273644,2024-01-01,41.0
1273644,2024-02-01,41.0
1334523,2023-12-01,18.0
1334523,2024-01-01,19.0
1334523,2024-02-01,19.0
1009696,2023-12-01,39.0
1009696,2024-01-01,32.0
1009696,2024-02-01,31.0
1044328,2023-12-01,44.0
1044328,2024-01-01,46.0
1044328,2024-02-01,46.0
1035888,2023-12-01,41.0
1035888,2024-01-01,37.0
1035888,2024-02-01,40.0
1277829,2023-12-01,0.0
1277829,2024-01-01,0.0
1277829,2024-02-01,0.0
1042502,2023-12-01,2.0
1042502,2024-01-01,2.0
1042502,2024-02-01,2.0
1280396,2023-12-01,41.0
1280396,2024-01-01,43.0
1280396,2024-02-01,41.0
1033762,2023-12-01,0.0
1033762,2024-01-01,0.0
1033762,2024-02-01,0.0
1033763,2023-12-01,0.0
1033763,2024-01-01,0.0
1033763,2024-02-01,0.0
1025886,2023-12-01,21.0
1025886,2024-01-01,129.0
1025886,2024-02-01,78.0
1025888,2023-12-01,27.0
1025888,2024-01-01,15.0
1025888,2024-02-01,20.0
1060373,2023-12-01,0.0
1060373,2024-01-01,0.0
1060373,2024-02-01,0.0
1060376,2023-12-01,0.0
1060376,2024-01-01,0.0
1060376,2024-02-01,0.0
1275739,2023-12-01,227.0
1275739,2024-01-01,237.0
1275739,2024-02-01,241.0
1030319,2023-12-01,124.0
1030319,2024-01-01,120.0
1030319,2024-02-01,121.0
1037875,2023-12-01,0.0
1037875,2024-01-01,0.0
1037875,2024-02-01,0.0
1037877,2023-12-01,4.0
1037877,2024-01-01,10.0
1037877,2024-02-01,9.0
1009698,2023-12-01,75.0
1009698,2024-01-01,75.0
1009698,2024-02-01,77.0
1040099,2023-12-01,31.0
1040099,2024-01-01,20.0
1040099,2024-02-01,23.0
1277830,2023-12-01,0.0
1277830,2024-01-01,0.0
1277830,2024-02-01,0.0
1334524,2023-12-01,5.0
1334524,2024-01-01,6.0
1334524,2024-02-01,6.0
1334525,2023-12-01,13.0
1334525,2024-01-01,13.0
1334525,2024-02-01,12.0
1042503,2023-12-01,0.0
1042503,2024-01-01,0.0
1042503,2024-02-01,0.0
1044329,2023-12-01,28.0
1044329,2024-01-01,28.0
1044329,2024-02-01,28.0
1273645,2023-12-01,241.0
1273645,2024-01-01,190.0
1273645,2024-02-01,244.0
1022529,2023-12-01,460.0
1022529,2024-01-01,465.0
1022529,2024-02-01,437.0
1035889,2023-12-01,496.0
1035889,2024-01-01,461.0
1035889,2024-02-01,440.0
1280398,2023-12-01,20.0
1280398,2024-01-01,21.0
1280398,2024-02-01,23.0
1280399,2023-12-01,67.0
1280399,2024-01-01,67.0
1280399,2024-02-01,69.0
1025897,2023-12-01,4.0
1025897,2024-01-01,20.0
1025897,2024-02-01,1.0
1033769,2023-12-01,6.0
1033769,2024-01-01,6.0
1033769,2024-02-01,8.0
1275740,2023-12-01,7.0
1275740,2024-01-01,7.0
1275740,2024-02-01,7.0
1042506,2023-12-01,1.0
1042506,2024-01-01,1.0
1042506,2024-02-01,3.0
1030339,2023-12-01,437.0
1030339,2024-01-01,440.0
1030339,2024-02-01,422.0
1277831,2023-12-01,0.0
1277831,2024-01-01,0.0
1277831,2024-02-01,0.0
1060380,2023-12-01,1.0
1060380,2024-01-01,1.0
1060380,2024-02-01,1.0
1040100,2023-12-01,124.0
1040100,2024-01-01,100.0
1040100,2024-02-01,104.0
1334526,2023-12-01,23.0
1334526,2024-01-01,23.0
1334526,2024-02-01,22.0
1334527,2023-12-01,24.0
1334527,2024-01-01,27.0
1334527,2024-02-01,24.0
1022530,2023-12-01,47.0
1022530,2024-01-01,46.0
1022530,2024-02-01,45.0
1037878,2023-12-01,0.0
1037878,2024-01-01,1.0
1037878,2024-02-01,8.0
1037880,2023-12-01,20.0
1037880,2024-01-01,21.0
1037880,2024-02-01,21.0
1044330,2023-12-01,34.0
1044330,2024-01-01,33.0
1044330,2024-02-01,31.0
1009700,2023-12-01,3.0
1009700,2024-01-01,3.0
1009700,2024-02-01,3.0
1009702,2023-12-01,389.0
1009702,2024-01-01,349.0
1009702,2024-02-01,305.0
1042510,2023-12-01,0.0
1042510,2024-01-01,0.0
1042510,2024-02-01,0.0
1280400,2023-12-01,35.0
1280400,2024-01-01,32.0
1280400,2024-02-01,33.0
1035890,2023-12-01,36.0
1035890,2024-01-01,31.0
1035890,2024-02-01,36.0
1033770,2023-12-01,0.0
1033770,2024-01-01,0.0
1033770,2024-02-01,0.0
1033771,2023-12-01,131.0
1033771,2024-01-01,148.0
1033771,2024-02-01,134.0
1273668,2023-12-01,31.0
1273668,2024-01-01,31.0
1273668,2024-02-01,30.0
1025898,2023-12-01,7.0
1025898,2024-01-01,14.0
1025898,2024-02-01,7.0
1025900,2023-12-01,120.0
1025900,2024-01-01,124.0
1025900,2024-02-01,126.0
1060382,2023-12-01,0.0
1060382,2024-01-01,0.0
1060382,2024-02-01,0.0
1060384,2023-12-01,0.0
1060384,2024-01-01,0.0
1060384,2024-02-01,0.0
1040107,2023-12-01,0.0
1040107,2024-01-01,0.0
1040107,2024-02-01,0.0
1275743,2023-12-01,0.0
1275743,2024-01-01,0.0
1275743,2024-02-01,0.0
1275744,2023-12-01,0.0
1275744,2024-01-01,0.0
1275744,2024-02-01,0.0
1275745,2023-12-01,46.0
1275745,2024-01-01,46.0
1275745,2024-02-01,46.0
1277832,2023-12-01,0.0
1277832,2024-01-01,0.0
1277832,2024-02-01,0.0
1277833,2023-12-01,0.0
1277833,2024-01-01,0.0
1277833,2024-02-01,0.0
1334528,2023-12-01,18.0
1334528,2024-01-01,18.0
1334528,2024-02-01,18.0
1030342,2023-12-01,0.0
1030342,2024-01-01,0.0
1030342,2024-02-01,0.0
1030357,2023-12-01,63.0
1030357,2024-01-01,71.0
1030357,2024-02-01,69.0
1037881,2023-12-01,15.0
1037881,2024-01-01,14.0
1037881,2024-02-01,15.0
1042517,2023-12-01,0.0
1042517,2024-01-01,1.0
1042517,2024-02-01,2.0
1042518,2023-12-01,1.0
1042518,2024-01-01,3.0
1042518,2024-02-01,2.0
1009703,2023-12-01,147.0
1009703,2024-01-01,145.0
1009703,2024-02-01,148.0
1022531,2023-12-01,76.0
1022531,2024-01-01,74.0
1022531,2024-02-01,77.0
1035894,2023-12-01,65.0
1035894,2024-01-01,67.0
1035894,2024-02-01,71.0
1280401,2023-12-01,47.0
1280401,2024-01-01,37.0
1280401,2024-02-01,40.0
1033772,2023-12-01,71.0
1033772,2024-01-01,71.0
1033772,2024-02-01,71.0
1033773,2023-12-01,135.0
1033773,2024-01-01,126.0
1033773,2024-02-01,280.0
1033774,2023-12-01,402.0
1033774,2024-01-01,579.0
1033774,2024-02-01,401.0
1030367,2023-12-01,55.0
1030367,2024-01-01,55.0
1030367,2024-02-01,55.0
1044332,2023-12-01,4.0
1044332,2024-01-01,4.0
1044332,2024-02-01,4.0
1044333,2023-12-01,38.0
1044333,2024-01-01,38.0
1044333,2024-02-01,45.0
1334529,2023-12-01,24.0
1334529,2024-01-01,22.0
1334529,2024-02-01,22.0
1275749,2023-12-01,20.0
1275749,2024-01-01,22.0
1275749,2024-02-01,14.0
1275750,2023-12-01,5.0
1275750,2024-01-01,5.0
1275750,2024-02-01,5.0
1037882,2023-12-01,37.0
1037882,2024-01-01,37.0
1037882,2024-02-01,40.0
1040108,2023-12-01,0.0
1040108,2024-01-01,0.0
1040108,2024-02-01,0.0
1040109,2023-12-01,0.0
1040109,2024-01-01,0.0
1040109,2024-02-01,0.0
1040110,2023-12-01,0.0
1040110,2024-01-01,0.0
1040110,2024-02-01,0.0
1022535,2023-12-01,18.0
1022535,2024-01-01,17.0
1022535,2024-02-01,16.0
1022538,2023-12-01,42.0
1022538,2024-01-01,44.0
1022538,2024-02-01,45.0
1060385,2023-12-01,0.0
1060385,2024-01-01,0.0
1060385,2024-02-01,0.0
1030368,2023-12-01,497.0
1030368,2024-01-01,428.0
1030368,2024-02-01,429.0
1033775,2023-12-01,41.0
1033775,2024-01-01,37.0
1033775,2024-02-01,53.0
1033776,2023-12-01,0.0
1033776,2024-01-01,0.0
1033776,2024-02-01,0.0
1334531,2023-12-01,14.0
1334531,2024-01-01,13.0
1334531,2024-02-01,15.0
1334533,2023-12-01,55.0
1334533,2024-01-01,58.0
1334533,2024-02-01,39.0
1009704,2023-12-01,30.0
1009704,2024-01-01,26.0
1009704,2024-02-01,25.0
1009705,2023-12-01,115.0
1009705,2024-01-01,115.0
1009705,2024-02-01,117.0
1042522,2023-12-01,2.0
1042522,2024-01-01,2.0
1042522,2024-02-01,2.0
1037883,2023-12-01,26.0
1037883,2024-01-01,25.0
1037883,2024-02-01,26.0
1037886,2023-12-01,148.0
1037886,2024-01-01,150.0
1037886,2024-02-01,179.0
1022539,2023-12-01,5.0
1022539,2024-01-01,6.0
1022539,2024-02-01,9.0
1044335,2023-12-01,74.0
1044335,2024-01-01,60.0
1044335,2024-02-01,72.0
1275751,2023-12-01,41.0
1275751,2024-01-01,42.0
1275751,2024-02-01,29.0
1280402,2023-12-01,17.0
1280402,2024-01-01,15.0
1280402,2024-02-01,16.0
1273669,2023-12-01,243.0
1273669,2024-01-01,244.0
1273669,2024-02-01,208.0
1025911,2023-12-01,5.0
1025911,2024-01-01,2.0
1025911,2024-02-01,3.0
1060388,2023-12-01,1.0
1060388,2024-01-01,1.0
1060388,2024-02-01,1.0
1042524,2023-12-01,8.0
1042524,2024-01-01,9.0
1042524,2024-02-01,9.0
1334534,2023-12-01,11.0
1334534,2024-01-01,12.0
1334534,2024-02-01,11.0
1033778,2023-12-01,0.0
1033778,2024-01-01,0.0
1033778,2024-02-01,0.0
1033779,2023-12-01,0.0
1033779,2024-01-01,0.0
1033779,2024-02-01,0.0
1030373,2023-12-01,38.0
1030373,2024-01-01,44.0
1030373,2024-02-01,46.0
1030377,2023-12-01,23.0
1030377,2024-01-01,31.0
1030377,2024-02-01,28.0
1275755,2023-12-01,3.0
1275755,2024-01-01,4.0
1275755,2024-02-01,2.0
1277834,2023-12-01,0.0
1277834,2024-01-01,0.0
1277834,2024-02-01,0.0
1277835,2023-12-01,106.0
1277835,2024-01-01,108.0
1277835,2024-02-01,100.0
1025926,2023-12-01,200.0
1025926,2024-01-01,177.0
1025926,2024-02-01,133.0
1044336,2023-12-01,96.0
1044336,2024-01-01,86.0
1044336,2024-02-01,88.0
1273679,2023-12-01,57.0
1273679,2024-01-01,62.0
1273679,2024-02-01,61.0
1033780,2023-12-01,7.0
1033780,2024-01-01,8.0
1033780,2024-02-01,8.0
1033781,2023-12-01,43.0
1033781,2024-01-01,42.0
1033781,2024-02-01,41.0
1334592,2023-12-01,0.0
1334592,2024-01-01,0.0
1334592,2024-02-01,0.0
1334596,2023-12-01,8.0
1334596,2024-01-01,9.0
1334596,2024-02-01,8.0
1035896,2023-12-01,91.0
1035896,2024-01-01,87.0
1035896,2024-02-01,90.0
1035897,2023-12-01,8.0
1035897,2024-01-01,8.0
1035897,2024-02-01,7.0
1280403,2023-12-01,11.0
1280403,2024-01-01,9.0
1280403,2024-02-01,9.0
1280404,2023-12-01,25.0
1280404,2024-01-01,26.0
1280404,2024-02-01,27.0
1037888,2023-12-01,3.0
1037888,2024-01-01,3.0
1037888,2024-02-01,3.0
1037889,2023-12-01,11.0
1037889,2024-01-01,9.0
1037889,2024-02-01,8.0
1042525,2023-12-01,7.0
1042525,2024-01-01,8.0
1042525,2024-02-01,8.0
1042526,2023-12-01,1.0
1042526,2024-01-01,3.0
1042526,2024-02-01,2.0
1042527,2023-12-01,2.0
1042527,2024-01-01,2.0
1042527,2024-02-01,2.0
1040120,2023-12-01,0.0
1040120,2024-01-01,0.0
1040120,2024-02-01,0.0
1040121,2023-12-01,4.0
1040121,2024-01-01,4.0
1040121,2024-02-01,5.0
1277837,2023-12-01,0.0
1277837,2024-01-01,0.0
1277837,2024-02-01,0.0
1009706,2023-12-01,252.0
1009706,2024-01-01,246.0
1009706,2024-02-01,245.0
1044339,2023-12-01,15.0
1044339,2024-01-01,14.0
1044339,2024-02-01,13.0
1022542,2023-12-01,59.0
1022542,2024-01-01,59.0
1022542,2024-02-01,60.0
1025927,2023-12-01,15.0
1025927,2024-01-01,14.0
1025927,2024-02-01,14.0
1273682,2023-12-01,0.0
1273682,2024-01-01,0.0
1273682,2024-02-01,0.0
1273684,2023-12-01,86.0
1273684,2024-01-01,95.0
1273684,2024-02-01,93.0
1275759,2023-12-01,5.0
1275759,2024-01-01,4.0
1275759,2024-02-01,5.0
1275760,2023-12-01,7.0
1275760,2024-01-01,8.0
1275760,2024-02-01,6.0
1275761,2023-12-01,0.0
1275761,2024-01-01,0.0
1275761,2024-02-01,0.0
1030379,2023-12-01,9.0
1030379,2024-01-01,13.0
1030379,2024-02-01,11.0
1030380,2023-12-01,17.0
1030380,2024-01-01,18.0
1030380,2024-02-01,19.0
1060391,2023-12-01,0.0
1060391,2024-01-01,0.0
1060391,2024-02-01,0.0
1060409,2023-12-01,0.0
1060409,2024-01-01,0.0
1060409,2024-02-01,0.0
1033783,2023-12-01,314.0
1033783,2024-01-01,254.0
1033783,2024-02-01,115.0
1033785,2023-12-01,0.0
1033785,2024-01-01,0.0
1033785,2024-02-01,0.0
1037894,2023-12-01,0.0
1037894,2024-01-01,0.0
1037894,2024-02-01,0.0
1035898,2023-12-01,73.0
1035898,2024-01-01,60.0
1035898,2024-02-01,47.0
1334597,2023-12-01,3.0
1334597,2024-01-01,2.0
1334597,2024-02-01,2.0
1334599,2023-12-01,10.0
1334599,2024-01-01,11.0
1334599,2024-02-01,11.0
1280405,2023-12-01,4.0
1280405,2024-01-01,3.0
1280405,2024-02-01,4.0
1280407,2023-12-01,27.0
1280407,2024-01-01,27.0
1280407,2024-02-01,27.0
1042528,2023-12-01,2.0
1042528,2024-01-01,2.0
1042528,2024-02-01,2.0
1042529,2023-12-01,0.0
1042529,2024-01-01,0.0
1042529,2024-02-01,0.0
1042530,2023-12-01,0.0
1042530,2024-01-01,0.0
1042530,2024-02-01,0.0
1277838,2023-12-01,0.0
1277838,2024-01-01,0.0
1277838,2024-02-01,0.0
1277839,2023-12-01,0.0
1277839,2024-01-01,0.0
1277839,2024-02-01,0.0
1022547,2023-12-01,7.0
1022547,2024-01-01,6.0
1022547,2024-02-01,8.0
1022549,2023-12-01,14.0
1022549,2024-01-01,14.0
1022549,2024-02-01,12.0
1025936,2023-12-01,0.0
1025936,2024-01-01,0.0
1025936,2024-02-01,0.0
1025940,2023-12-01,91.0
1025940,2024-01-01,86.0
1025940,2024-02-01,112.0
1030381,2023-12-01,407.0
1030381,2024-01-01,473.0
1030381,2024-02-01,426.0
1037896,2023-12-01,0.0
1037896,2024-01-01,0.0
1037896,2024-02-01,0.0
1273685,2023-12-01,36.0
1273685,2024-01-01,36.0
1273685,2024-02-01,37.0
1060414,2023-12-01,0.0
1060414,2024-01-01,0.0
1060414,2024-02-01,0.0
1060431,2023-12-01,0.0
1060431,2024-01-01,0.0
1060431,2024-02-01,0.0
1035902,2023-12-01,0.0
1035902,2024-01-01,0.0
1035902,2024-02-01,0.0
1035905,2023-12-01,0.0
1035905,2024-01-01,0.0
