unique_id,ds,NHITS,NBEATS,PatchTST,TFT,Informer,TimesNet
1020913,2023-11-30,429.955810546875,456.2953796386719,428.6614685058594,496.4252624511719,5.469732284545898,416.97637939453125
1020913,2023-12-31,362.24652099609375,430.38897705078125,448.1380920410156,500.34014892578125,5.59937047958374,535.7705688476562
1020913,2024-01-31,325.704833984375,421.04437255859375,395.23248291015625,502.620361328125,6.282589435577393,442.86248779296875
1020914,2023-11-30,209.14907836914062,212.71316528320312,205.33987426757812,228.26795959472656,5.61358642578125,174.77178955078125
1020914,2023-12-31,178.28079223632812,200.05308532714844,196.0959930419922,232.57904052734375,5.622065544128418,245.63832092285156
1020914,2024-01-31,162.31581115722656,194.69393920898438,192.92144775390625,236.70294189453125,6.314194202423096,159.96688842773438
1022606,2023-11-30,173.94126892089844,175.3660430908203,178.5130157470703,160.8135986328125,6.0661516189575195,145.85499572753906
1022606,2023-12-31,130.42662048339844,156.72474670410156,124.07691955566406,154.41757202148438,5.805427074432373,142.94827270507812
1022606,2024-01-31,108.50372314453125,146.65054321289062,127.39491271972656,148.26023864746094,5.760599613189697,112.03466796875
1024046,2023-11-30,201.8234405517578,275.6127014160156,275.7786560058594,286.2712097167969,5.675993919372559,372.399658203125
1024046,2023-12-31,208.3011932373047,287.4130859375,331.6016845703125,267.62078857421875,6.353210926055908,384.14385986328125
1024046,2024-01-31,226.99746704101562,303.1668701171875,312.4239501953125,257.9444580078125,6.319798469543457,363.815673828125
1024047,2023-11-30,180.32749938964844,222.40744018554688,225.57191467285156,221.37936401367188,5.835727214813232,343.8859558105469
1024047,2023-12-31,204.18394470214844,235.60601806640625,307.24884033203125,211.1141357421875,6.358084678649902,408.9693603515625
1024047,2024-01-31,237.7947540283203,256.8681945800781,294.3745422363281,198.64193725585938,6.345537185668945,384.6642150878906
1024049,2023-11-30,22.11013412475586,48.27787399291992,45.297874450683594,71.24360656738281,6.061868190765381,67.08094787597656
1024049,2023-12-31,19.29661750793457,49.71413040161133,53.13297653198242,71.44229125976562,6.288501739501953,74.673583984375
1024049,2024-01-31,22.341983795166016,51.372074127197266,57.81957244873047,71.72822570800781,6.139496326446533,96.74785614013672
1024107,2023-11-30,184.60305786132812,182.64382934570312,133.4086151123047,163.30361938476562,6.160345554351807,137.74722290039062
1024107,2023-12-31,232.73187255859375,224.69540405273438,168.38043212890625,170.0123291015625,5.992400646209717,238.57896423339844
1024107,2024-01-31,253.90330505371094,233.72991943359375,163.65455627441406,176.21487426757812,6.3356781005859375,349.8424072265625
1024108,2023-11-30,236.84994506835938,254.91976928710938,223.7543182373047,319.1602783203125,6.16148042678833,341.1771545410156
1024108,2023-12-31,278.5904235839844,277.2508544921875,243.1031494140625,323.6285095214844,5.926109313964844,358.26611328125
1024108,2024-01-31,310.4400939941406,298.7558288574219,263.1799011230469,327.89984130859375,6.324032306671143,430.6798400878906
1024109,2023-11-30,180.0807342529297,194.1020965576172,152.92420959472656,324.7230529785156,6.198206424713135,267.2535705566406
1024109,2023-12-31,209.03375244140625,211.12948608398438,150.04150390625,331.4999694824219,5.887942790985107,299.30364990234375
1024109,2024-01-31,231.70596313476562,233.05235290527344,194.89862060546875,338.0198669433594,6.290517807006836,216.60560607910156
1024110,2023-11-30,527.6724853515625,575.4537963867188,406.66925048828125,1061.571044921875,6.100174427032471,1383.318359375
1024110,2023-12-31,599.1492919921875,623.1763305664062,422.89849853515625,1085.7327880859375,5.967757701873779,1682.609130859375
1024110,2024-01-31,662.1395263671875,683.67529296875,594.1361083984375,1108.81005859375,6.153646945953369,1091.2935791015625
1024112,2023-11-30,98.8748550415039,106.89350128173828,69.67919921875,190.03146362304688,6.245235443115234,198.61111450195312
1024112,2023-12-31,119.51805877685547,120.57759094238281,96.99269104003906,193.75270080566406,5.924010753631592,238.1858367919922
1024112,2024-01-31,132.7044677734375,133.8881378173828,108.4928207397461,197.30459594726562,6.303374290466309,154.77291870117188
1024113,2023-11-30,129.5192413330078,143.19358825683594,115.61643981933594,235.7710723876953,6.257210731506348,226.32394409179688
1024113,2023-12-31,161.19415283203125,160.3876190185547,118.89192962646484,239.95045471191406,5.912384033203125,222.93389892578125
1024113,2024-01-31,184.47488403320312,178.4170379638672,144.44058227539062,243.96762084960938,6.311394691467285,275.29827880859375
1024114,2023-11-30,85.92888641357422,92.48438262939453,69.47272491455078,183.59231567382812,6.211079120635986,150.26951599121094
1024114,2023-12-31,104.05554962158203,103.378662109375,73.72210693359375,186.33956909179688,5.915639400482178,174.83251953125
1024114,2024-01-31,116.22431945800781,113.87374114990234,83.03475189208984,188.9132080078125,6.311450481414795,180.24989318847656
1024115,2023-11-30,26.33641815185547,32.89051055908203,23.34067153930664,45.830780029296875,5.839433193206787,72.60424041748047
1024115,2023-12-31,24.880695343017578,32.0203742980957,24.967641830444336,48.48173522949219,6.023111343383789,93.53514862060547
1024115,2024-01-31,26.70416259765625,35.6721076965332,35.06893539428711,51.05228805541992,6.170749664306641,29.679832458496094
1024116,2023-11-30,252.7471160888672,270.18438720703125,235.97708129882812,359.7362060546875,6.151666641235352,443.64312744140625
1024116,2023-12-31,298.5830078125,288.6717224121094,245.86752319335938,367.7423095703125,5.880520343780518,534.6004028320312
1024116,2024-01-31,338.355712890625,319.4322509765625,316.9656677246094,375.37860107421875,6.28648567199707,435.1413269042969
1024117,2023-11-30,215.57394409179688,235.91648864746094,177.17196655273438,396.4919128417969,5.734203338623047,427.50146484375
1024117,2023-12-31,267.6597595214844,264.63238525390625,191.73753356933594,403.76727294921875,5.9316301345825195,463.83135986328125
1024117,2024-01-31,300.3800354003906,291.75030517578125,218.2234649658203,410.77410888671875,6.125044345855713,422.09033203125
1024172,2023-11-30,41.4768180847168,43.6859130859375,29.34099769592285,101.08404541015625,6.152372360229492,106.16239166259766
1024172,2023-12-31,46.032798767089844,46.3056526184082,39.423553466796875,102.23049926757812,6.17120885848999,128.09060668945312
1024172,2024-01-31,49.88532638549805,51.52104187011719,43.321136474609375,103.29502868652344,6.128264904022217,63.94938659667969
1024205,2023-11-30,6.182464599609375,6.747470855712891,4.497317314147949,7.311245441436768,6.066771030426025,13.640256881713867
1024205,2023-12-31,5.294557094573975,6.899170398712158,6.1195068359375,7.837902545928955,5.874567031860352,18.861400604248047
1024205,2024-01-31,5.704856872558594,8.074639320373535,5.872007846832275,8.270013809204102,6.245265960693359,5.207772254943848
1024209,2023-11-30,12.367961883544922,13.773892402648926,7.537379264831543,12.696869850158691,6.2444233894348145,38.54345703125
1024209,2023-12-31,14.611112594604492,15.103031158447266,4.355445384979248,13.857433319091797,5.9536452293396,46.15822219848633
1024209,2024-01-31,17.739585876464844,20.0000057220459,10.793050765991211,14.823753356933594,6.237215042114258,15.17599105834961
1024212,2023-11-30,107.81746673583984,118.99339294433594,96.30549621582031,127.1563491821289,5.8505964279174805,246.5115203857422
1024212,2023-12-31,133.59872436523438,132.03619384765625,107.82617950439453,132.15673828125,5.729207515716553,256.34814453125
1024212,2024-01-31,149.74180603027344,152.4595184326172,127.895751953125,136.790283203125,6.328860282897949,199.37142944335938
1024715,2023-11-30,69.725341796875,73.14400482177734,62.77037048339844,84.77835083007812,6.048000335693359,140.01112365722656
1024715,2023-12-31,66.7070083618164,76.3206787109375,75.17726135253906,87.19271087646484,5.817917823791504,125.9432601928711
1024715,2024-01-31,66.03742218017578,81.32524108886719,71.11821746826172,89.50588989257812,6.155217170715332,63.72105407714844
1024716,2023-11-30,140.44187927246094,139.3887939453125,130.16397094726562,145.09141540527344,5.136638164520264,167.3494415283203
1024716,2023-12-31,134.90008544921875,127.75917053222656,149.47959899902344,143.36627197265625,6.31480073928833,197.9617156982422
1024716,2024-01-31,134.15174865722656,131.8299102783203,164.94139099121094,142.9483184814453,6.354448318481445,142.16397094726562
1024717,2023-11-30,115.54286193847656,125.49520874023438,95.3481674194336,188.25656127929688,5.752013206481934,194.1172637939453
1024717,2023-12-31,122.25907897949219,133.0285186767578,124.28655242919922,196.38780212402344,5.715534687042236,229.19253540039062
1024717,2024-01-31,131.24307250976562,143.05386352539062,143.67544555664062,204.27130126953125,6.327269077301025,225.20272827148438
1025025,2023-11-30,31.566835403442383,38.390480041503906,27.080394744873047,47.623191833496094,6.060180187225342,88.99458312988281
1025025,2023-12-31,30.173667907714844,44.77228546142578,17.914579391479492,49.90625762939453,5.993345737457275,83.04247283935547
1025025,2024-01-31,28.948490142822266,41.57347106933594,19.74211883544922,52.08880615234375,6.1287055015563965,127.5279541015625
1025042,2023-11-30,123.25902557373047,118.16883087158203,94.85594940185547,158.25534057617188,5.989290714263916,335.3043518066406
1025042,2023-12-31,157.17657470703125,129.34654235839844,87.48907470703125,167.37576293945312,6.142868518829346,359.1224670410156
1025042,2024-01-31,193.46340942382812,142.52052307128906,135.05380249023438,174.85195922851562,6.324611663818359,388.8874816894531
1025068,2023-11-30,143.7136993408203,149.6914825439453,129.86512756347656,176.93634033203125,6.084561824798584,238.68914794921875
1025068,2023-12-31,150.15380859375,146.2784423828125,139.99070739746094,184.85887145996094,6.2975287437438965,256.2492370605469
1025068,2024-01-31,161.23403930664062,146.40171813964844,142.5333251953125,191.65762329101562,6.155184268951416,227.9740753173828
1025101,2023-11-30,55.23352813720703,58.095985412597656,52.73155212402344,58.15973663330078,6.174402713775635,90.17919158935547
1025101,2023-12-31,57.86563491821289,57.47455596923828,44.34192657470703,60.21595001220703,5.765894889831543,85.44682312011719
1025101,2024-01-31,63.223323822021484,64.3016128540039,52.00376510620117,61.9673957824707,6.323258876800537,65.33589172363281
1025102,2023-11-30,93.71907043457031,96.96336364746094,81.87934875488281,98.58010864257812,5.899313449859619,154.08714294433594
1025102,2023-12-31,96.403076171875,99.41650390625,85.46409606933594,101.12537384033203,6.119957447052002,188.16094970703125
1025102,2024-01-31,96.0787353515625,109.25559997558594,93.03938293457031,103.49866485595703,6.15443754196167,70.34746551513672
