unique_id,ds,y
B09NVY3M24_B09JK44W6Y_1334533_AMZ_US,2022-04-01,10.0
B09P4LGRPT_B0977Y759N_1280141_AMZ_US,2022-04-01,152.0
B09P4LGRPT_B0978189Q3_1280133_AMZ_US,2022-04-01,96.0
B09P4LGRPT_B09781QC14_1280139_AMZ_US,2022-04-01,152.0
B09P4MRSNR_B09781625K_1280134_AMZ_US,2022-04-01,139.0
B09P4MRSNR_B09781G4MF_1280135_AMZ_US,2022-04-01,141.0
B09P4PG3G7_B097QPXL2Y_1280442_AMZ_US,2022-04-01,123.0
B09P4PG3G7_B097QQQHPK_1280441_AMZ_US,2022-04-01,130.0
B09PB2Y4TG_B0989CT6PT_1280631_AMZ_US,2022-04-01,39.0
B09PN89W95_B07DJ83M8X_1026107_AMZ_US,2022-04-01,310.0
B09PN89W95_B08QCDRNMW_1273722_AMZ_US,2022-04-01,64.0
B09QPKK841_B0989C3QY4_1280624_AMZ_US,2022-04-01,281.0
B09QPKK841_B0989JVQHP_1280625_AMZ_US,2022-04-01,110.0
B09RZT95R9_B07KY7NP2M_1031481_AMZ_US,2022-04-01,62.0
B09RZT95R9_B07KY8474R_1031478_AMZ_US,2022-04-01,93.0
B09RZT95R9_B07KY93WF8_1031482_AMZ_US,2022-04-01,175.0
B09RZT95R9_B07KY94FZK_1031483_AMZ_US,2022-04-01,146.0
B09RZT95R9_B07W1HHQYT_1035307_AMZ_US,2022-04-01,34.0
B09VXFRK5L_B075G2W2ZY_1018856_AMZ_US,2022-04-01,134.0
B09VXFRK5L_B07Y2RM1R5_1036202_AMZ_US,2022-04-01,154.0
B09XXR2PRZ_B09C7LWQN5_1333053_AMZ_US,2022-04-01,2.0
B09XXR2PRZ_B09C7W7P2J_1333069_AMZ_US,2022-04-01,4.0
B0B1M8B39X_B09893V72S_1280623_AMZ_US,2022-04-01,10.5
B0B1M8B39X_B0989JPK2W_1280621_AMZ_US,2022-04-01,71.5
B0B5TNL6GZ_B07DN88QN5_1026213_AMZ_US,2022-04-01,628.0
B0B5TNL6GZ_B08BFB8FT5_1043100_AMZ_US,2022-04-01,54.0
B0B74F8SKT_B09CD53QWW_1333116_AMZ_US,2022-04-01,14.0
B0B74F8SKT_B09CDB1Q4J_1333134_AMZ_US,2022-04-01,37.0
B0B79FVGQ1_B07794VW3L_1020134_AMZ_US,2022-04-01,594.0
B0B79FVGQ1_B07795JJYW_1020133_AMZ_US,2022-04-01,807.0
B0B7JDR3M3_B086H53RVZ_1332651_AMZ_US,2022-04-01,97.0
B0B7JDR3M3_B086H59NLB_1332652_AMZ_US,2022-04-01,576.0
B0BBFZBCSQ_B09C5831FL_1333016_AMZ_US,2022-04-01,8.5
B0BBFZBCSQ_B09C58YWL4_1333019_AMZ_US,2022-04-01,10.0
B0BC8N6HGJ_B09BTRFSXN_1332900_AMZ_US,2022-04-01,15.0
B0BC8N6HGJ_B09BTT7Q11_1332902_AMZ_US,2022-04-01,14.0
B0BDDS4V5D_B071KB5JK7_1001369_AMZ_US,2022-04-01,286.0
B0BDDS4V5D_B071KB5Y2X_1001371_AMZ_US,2022-04-01,451.0
B0BDDS4V5D_B072N4G7H2_1001370_AMZ_US,2022-04-01,563.0
B0BDDS4V5D_B07DN8YRRK_1026152_AMZ_US,2022-04-01,185.0
B0BGH6F944_B09CFY3BFS_1333141_AMZ_US,2022-04-01,11.0
B0BGH6F944_B09CG85T8D_1333148_AMZ_US,2022-04-01,5.5
B0BGH6F944_B09CG8SCN9_1333149_AMZ_US,2022-04-01,13.0
B0BJPGBTHQ_B0B2VFTFM8_1337539_AMZ_US,2022-04-01,17.5
B0BJPGBTHQ_B0B2VJN8P2_1337540_AMZ_US,2022-04-01,25.5
B0BNN35YGQ_B08S6M7WZP_1274111_AMZ_US,2022-04-01,339.0
B0BNN35YGQ_B08S7D4CXQ_1274110_AMZ_US,2022-04-01,79.0
B0BQ65KVMY_B076ZKYYSD_1020125_AMZ_US,2022-04-01,46.0
B0BQ65KVMY_B077946WQL_1019829_AMZ_US,2022-04-01,496.0
B0BQXJ6SFJ_B07W83CX45_1035553_AMZ_US,2022-04-01,71.0
B0BQXJ6SFJ_B07WP781X4_1035695_AMZ_US,2022-04-01,595.0
B0BSBDSGRZ_B07DFFDP5S_1026139_AMZ_US,2022-04-01,115.0
B0BSBDSGRZ_B07DFG2YBJ_1026137_AMZ_US,2022-04-01,156.0
B0BSBDSGRZ_B07DFK4SSQ_1026138_AMZ_US,2022-04-01,454.0
B0BSBFJVMD_B07DFGW1JZ_1026134_AMZ_US,2022-04-01,217.0
B0BSBFJVMD_B07DFH5V3R_1026132_AMZ_US,2022-04-01,1323.0
B0BWXDRXMT_B07DFH5V3R_1026132_AMZ_US,2022-04-01,1323.0
B0BSBFJVMD_B07DFLQMR4_1026130_AMZ_US,2022-04-01,257.0
B0BWXDRXMT_B07DFLQMR4_1026130_AMZ_US,2022-04-01,257.0
B0BV1XV3R7_B077127TX8_1019303_AMZ_US,2022-04-01,88.0
B0BV1XV3R7_B0771N8Y1Q_1019302_AMZ_US,2022-04-01,184.0
B0BVZCWBH5_B08FCVL174_1332659_AMZ_US,2022-04-01,231.0
B0BVZCWBH5_B08FCY38F7_1332660_AMZ_US,2022-04-01,336.0
B0BVZGY61F_B082Q2W3RJ_1332645_AMZ_US,2022-04-01,185.0
B0BVZGY61F_B082Q3P4NR_1332646_AMZ_US,2022-04-01,594.0
B0BVZGY61F_B086Z4NFQD_1332654_AMZ_US,2022-04-01,232.0
B0BWJ53VR4_B08P3X5SH4_1332674_AMZ_US,2022-04-01,428.0
B0BWJ53VR4_B08TY8HCCL_1332852_AMZ_US,2022-04-01,596.0
B0BWJDPZ31_B07CKJHTQS_1025042_AMZ_US,2022-04-01,416.0
B0BWJDPZ31_B07PZ6V7BG_1032697_AMZ_US,2022-04-01,80.0
B0BWXGHR64_B08YJ58T5R_1275299_AMZ_US,2022-04-01,66.0
B0BWXGHR64_B08YJ6B82T_1275300_AMZ_US,2022-04-01,271.0
B0BWXGHR64_B08YJC69TY_1275301_AMZ_US,2022-04-01,93.0
B0BWXGHR64_B08YJQBSCQ_1275298_AMZ_US,2022-04-01,218.0
B0BWXGHR64_B08YJYGDBN_1275303_AMZ_US,2022-04-01,88.5
B0BWYCH6TG_B07SH1NRNG_1332638_AMZ_US,2022-04-01,566.0
B0BWYCH6TG_B08L7328DQ_1332667_AMZ_US,2022-04-01,117.0
B0BX6D7K2H_B07F38XKMS_1027350_AMZ_US,2022-04-01,1054.0
B0BX6D7K2H_B07F38ZTG8_1027348_AMZ_US,2022-04-01,556.0
B0BX93ZN85_B07SH25P1K_1332639_AMZ_US,2022-04-01,697.0
B0BX93ZN85_B07XLNPSFP_1332642_AMZ_US,2022-04-01,226.0
B0BXPNYBD5_B08S8YXT5X_1332845_AMZ_US,2022-04-01,510.0
B0BXPNYBD5_B0917YNWGQ_1332865_AMZ_US,2022-04-01,18.0
B0BXXC2XCZ_B07ZDNB12Y_1036957_AMZ_US,2022-04-01,190.0
B0BXXC2XCZ_B07ZDNVFB3_1036951_AMZ_US,2022-04-01,222.0
B0BYNQ9WN3_B07MQ3HGVX_1332620_AMZ_US,2022-04-01,1743.0
B0BYNQ9WN3_B07XTNNV75_1332643_AMZ_US,2022-04-01,293.0
B0BYNTV4YK_B08NCN3MZ9_1332669_AMZ_US,2022-04-01,1309.0
B0BYNTV4YK_B0916MDXQ6_1332860_AMZ_US,2022-04-01,100.0
B0BYRS4VYL_B08L6S49Q9_1332666_AMZ_US,2022-04-01,134.0
B0BYRS4VYL_B08NH1TYW1_1332671_AMZ_US,2022-04-01,350.0
B0BZ3LYKT7_B01MQV3PL7_1001330_AMZ_US,2022-04-01,172.0
B0BZ3LYKT7_B01N9GIEIW_1001331_AMZ_US,2022-04-01,182.0
B0BZ892D6V_B08FLKB54G_1045200_AMZ_US,2022-04-01,198.0
B0BZ892D6V_B08FM422DJ_1045201_AMZ_US,2022-04-01,118.0
B0BZ892D6V_B08FM936YC_1045199_AMZ_US,2022-04-01,63.0
B0BZ892D6V_B08FMHZH6S_1045202_AMZ_US,2022-04-01,158.0
B0BZCWJSJV_B081HXFQM8_1037509_AMZ_US,2022-04-01,183.0
B0BZCWJSJV_B081HXG21H_1037506_AMZ_US,2022-04-01,173.0
B0BZCWJSJV_B081HYY4GQ_1037502_AMZ_US,2022-04-01,556.0
B0BZCWJSJV_B081J34D6F_1037503_AMZ_US,2022-04-01,280.0
B0BZCWJSJV_B081J4LJD9_1037507_AMZ_US,2022-04-01,221.0
B0BZCWJSJV_B081J838WS_1037505_AMZ_US,2022-04-01,193.0
B0BZD397K8_B07RNHXX33_1033464_AMZ_US,2022-04-01,415.0
B0BZD397K8_B07RTSHSHS_1033457_AMZ_US,2022-04-01,146.0
B0BZD4BBJQ_B07SG1S6BT_1034003_AMZ_US,2022-04-01,939.0
B0BZD4BBJQ_B07SG2NP3P_1034004_AMZ_US,2022-04-01,547.0
B0BZD4BBJQ_B07SJ515JP_1034002_AMZ_US,2022-04-01,343.0
B0C1C3HYJC_B07T7VQ6J6_1034554_AMZ_US,2022-04-01,204.0
B0C1C3HYJC_B07T8Y58KR_1034555_AMZ_US,2022-04-01,625.0
B0C1C66K4L_B08P7QMMK3_1332675_AMZ_US,2022-04-01,166.0
B0C1C66K4L_B08P7YFYKJ_1332676_AMZ_US,2022-04-01,171.0
B0C23XCBKB_B07MJRXJ12_1332619_AMZ_US,2022-04-01,567.0
B0C23XCBKB_B07PDND5F2_1332622_AMZ_US,2022-04-01,116.0
B0C2CJFZB1_B084NXH8WD_1039305_AMZ_US,2022-04-01,103.0
B0C2CJFZB1_B084P46DNS_1039310_AMZ_US,2022-04-01,99.0
B0C2CJFZB1_B084P757BL_1039309_AMZ_US,2022-04-01,189.0
B0C2CJFZB1_B084P8FDYG_1039306_AMZ_US,2022-04-01,209.0
B0C2V8VHQN_B01M2UISBK_1001319_AMZ_US,2022-04-01,446.0
B0C2V8VHQN_B01MCXG8K5_1001318_AMZ_US,2022-04-01,6636.0
B0C32Q5MZ6_B077MFWH42_1020913_AMZ_US,2022-04-01,875.0
B0C3CWYJBF_B076C85Z3M_1018139_AMZ_US,2022-04-01,160.0
B0C3CWYJBF_B076C8DWYY_1018138_AMZ_US,2022-04-01,498.5
B0C3CWYJBF_B076C9XCBN_1018140_AMZ_US,2022-04-01,149.0
B0C3M4NX8L_B074KF8YZ9_1017705_AMZ_US,2022-04-01,346.0
B0C3M4NX8L_B07C18VH45_1024716_AMZ_US,2022-04-01,310.0
B0C3M4NX8L_B07C1MJ2SM_1024715_AMZ_US,2022-04-01,304.0
B0C3M4NX8L_B07C1N654S_1024717_AMZ_US,2022-04-01,491.0
B0C49CH18F_B08G7YFMNN_1045515_AMZ_US,2022-04-01,77.0
B0C49CH18F_B08G7YKTLB_1045508_AMZ_US,2022-04-01,160.0
B0C49CH18F_B08G8442LW_1045519_AMZ_US,2022-04-01,226.0
B0C49CH18F_B08G851KFD_1045510_AMZ_US,2022-04-01,142.0
B0C49CH18F_B08G86RRQC_1045517_AMZ_US,2022-04-01,124.0
B0C49CH18F_B08G8FCCFG_1045518_AMZ_US,2022-04-01,279.0
B0C49CH18F_B08G8GSZTJ_1045520_AMZ_US,2022-04-01,175.0
B0C49CH18F_B08G8KDTVW_1045513_AMZ_US,2022-04-01,191.0
B0C49GTYWQ_B092HX6LB9_1277158_AMZ_US,2022-04-01,106.0
B0C49GTYWQ_B092HYHW9P_1277157_AMZ_US,2022-04-01,84.0
B0C49GTYWQ_B092HYLNXS_1277160_AMZ_US,2022-04-01,112.0
B0C49GTYWQ_B092HYPYHF_1277162_AMZ_US,2022-04-01,85.0
B0C49GTYWQ_B092J115DS_1277159_AMZ_US,2022-04-01,109.0
B0C4DXPL6G_B08YMHKCR5_1275854_AMZ_US,2022-04-01,381.0
B0C4DXPL6G_B08YMMMS9W_1275852_AMZ_US,2022-04-01,376.0
B0C4DXPL6G_B08YN3SM68_1275850_AMZ_US,2022-04-01,284.0
B0C4DXPL6G_B08YNGYPWG_1275856_AMZ_US,2022-04-01,371.0
B0C4DXPL6G_B08YNKHRXB_1275853_AMZ_US,2022-04-01,451.0
B0C4DXPL6G_B08YNP4L2C_1275855_AMZ_US,2022-04-01,334.0
B0C4DXPL6G_B091G9MWCY_1278566_AMZ_US,2022-04-01,351.0
B0C4KL8Z64_B091GQ63PP_1276633_AMZ_US,2022-04-01,105.0
B0C4KL8Z64_B091GR7BK2_1276629_AMZ_US,2022-04-01,175.0
B0C4KL8Z64_B091GRVGKR_1276632_AMZ_US,2022-04-01,72.5
B0C4KL8Z64_B091GTK7J8_1276630_AMZ_US,2022-04-01,105.0
B0C4KL8Z64_B091GTMS3P_1276631_AMZ_US,2022-04-01,58.0
B0C4KL8Z64_B091GV353Z_1276627_AMZ_US,2022-04-01,126.0
B0C4KL8Z64_B091GV4BJS_1276626_AMZ_US,2022-04-01,82.0
B0C4KL8Z64_B091HL3CXX_1276625_AMZ_US,2022-04-01,66.0
B0C4KL8Z64_B091HRX86J_1276628_AMZ_US,2022-04-01,67.0
B0C4YJCWGM_B07FQ7B8PF_1028003_AMZ_US,2022-04-01,98.0
B0C4YJCWGM_B083Z5VTF3_1039264_AMZ_US,2022-04-01,296.0
B0C661S4NH_B06Y26ZKZ9_1001910_AMZ_US,2022-04-01,40.0
B0C661S4NH_B06Y28V2CN_1001915_AMZ_US,2022-04-01,527.0
B0C661S4NH_B06Y2BWD6F_1001912_AMZ_US,2022-04-01,137.0
B0C661S4NH_B06Y2HHGXK_1001126_AMZ_US,2022-04-01,371.0
B0C661S4NH_B06Y2JX95V_1001911_AMZ_US,2022-04-01,132.5
B0C661S4NH_B06Y2P58WF_1001918_AMZ_US,2022-04-01,147.0
B0C661S4NH_B06Y2Q5XDL_1001916_AMZ_US,2022-04-01,52.0
B0C661S4NH_B06Y2QDYR8_1001919_AMZ_US,2022-04-01,431.0
B0C6B1HVNV_B09F72PX64_1344603_AMZ_US,2022-04-01,6.0
B0C6B1HVNV_B09F72TP93_1344607_AMZ_US,2022-04-01,16.0
B0C77Y9GBJ_B088LR3HFZ_1041363_AMZ_US,2022-04-01,279.0
B0C77Y9GBJ_B088LWGDGD_1041361_AMZ_US,2022-04-01,191.0
B0C77Y9GBJ_B088M21P2W_1041362_AMZ_US,2022-04-01,156.0
B0C7V7W9MH_B092HXGMV9_1277179_AMZ_US,2022-04-01,53.0
B0C7V7W9MH_B092J14RG1_1277180_AMZ_US,2022-04-01,77.0
B0C7VTC8QR_B0769DG96T_1019130_AMZ_US,2022-04-01,343.0
B0C7VTC8QR_B0769HKR6H_1019131_AMZ_US,2022-04-01,679.0
B0C7ZJKMTY_B083YRT2KP_1039258_AMZ_US,2022-04-01,276.0
B0C7ZJKMTY_B083YV6Y49_1039257_AMZ_US,2022-04-01,220.0
B0C8J2CR1P_B083PP9LLZ_1039072_AMZ_US,2022-04-01,397.0
B0C8J2CR1P_B083PVGCLL_1039067_AMZ_US,2022-04-01,279.0
B0C8J2CR1P_B083PXVGGL_1039070_AMZ_US,2022-04-01,363.0
B0C8J2CR1P_B083Q3N57B_1039069_AMZ_US,2022-04-01,163.0
B0C8J2CR1P_B083Q4S9WV_1039068_AMZ_US,2022-04-01,404.0
B0C8J7CN4S_B074DS98SJ_1017110_AMZ_US,2022-04-01,122.0
B0C8J7CN4S_B07G8TJXJK_1028356_AMZ_US,2022-04-01,2106.0
B0C8J7CN4S_B07GFDFWT5_1028428_AMZ_US,2022-04-01,124.0
B0C9HDPSZ3_B07FY9HG69_1028135_AMZ_US,2022-04-01,967.0
B0C9HDPSZ3_B07FYC6SYG_1028136_AMZ_US,2022-04-01,316.0
B0C9HXH3YB_B07T2BPTJZ_1034416_AMZ_US,2022-04-01,204.0
B0C9HXH3YB_B07T2BZS3C_1034408_AMZ_US,2022-04-01,132.0
B0C9HXH3YB_B07T2D62FT_1034413_AMZ_US,2022-04-01,16.0
B0C9HXH3YB_B07T39WD4L_1034405_AMZ_US,2022-04-01,346.0
B0C9J8L1HY_B07H5CXTWT_1029322_AMZ_US,2022-04-01,444.0
B0C9J8L1HY_B07Q8KHZSP_1032741_AMZ_US,2022-04-01,124.0
B0C9LR1P2Q_B07C4H7K9T_1025025_AMZ_US,2022-04-01,170.0
B0C9LR1P2Q_B0C4YJ4Z4N_1338870_AMZ_US,2022-04-01,4.0
B0CBJC9V78_B07Y45TRR8_1036261_AMZ_US,2022-04-01,529.0
B0CBJC9V78_B07Y4612L4_1036262_AMZ_US,2022-04-01,200.0
B0CBKCPCFL_B011KM37TC_1009420_AMZ_US,2022-04-01,91.0
B0CBKCPCFL_B01LXOVLEQ_1001488_AMZ_US,2022-04-01,38.0
B0CBKCPCFL_B01LYC9CK8_1011293_AMZ_US,2022-04-01,174.0
B0CDCS8L1T_B07X7TWWXV_1035923_AMZ_US,2022-04-01,87.5
B0CDCS8L1T_B07X8FN1Z6_1035926_AMZ_US,2022-04-01,267.0
B0CDCS8L1T_B08NPSJYRW_1273362_AMZ_US,2022-04-01,68.0
B0CDGW3XPV_B08GQPWF9K_1045787_AMZ_US,2022-04-01,55.0
B0CDGW3XPV_B08GS3BP74_1045798_AMZ_US,2022-04-01,103.0
B0CDGW3XPV_B08GS9FS5J_1045788_AMZ_US,2022-04-01,147.0
B0CDGW3XPV_B08GSD765D_1045782_AMZ_US,2022-04-01,4.0
B0CDLCLBVP_B083TGL66J_1039204_AMZ_US,2022-04-01,146.0
B0CDLCLBVP_B083TM1NPF_1039203_AMZ_US,2022-04-01,78.0
B0CDLCLBVP_B099183C7S_1280941_AMZ_US,2022-04-01,10.0
B0CDLCLBVP_B0991864Y4_1280942_AMZ_US,2022-04-01,61.0
B0CDLCLBVP_B0991R36H3_1280940_AMZ_US,2022-04-01,18.0
B0CDLCLBVP_B0991TV4KJ_1280939_AMZ_US,2022-04-01,27.0
B0CDLLTB2R_B082XMVVGW_1038418_AMZ_US,2022-04-01,208.0
B0CDLLTB2R_B089776JPR_1041689_AMZ_US,2022-04-01,80.0
B0CDLLTB2R_B08CSDHTTQ_1044019_AMZ_US,2022-04-01,1603.0
B0CDLLTB2R_B08Q31SF36_1273695_AMZ_US,2022-04-01,176.0
B0CDLLTB2R_B0991HBJNL_1280946_AMZ_US,2022-04-01,17.5
B0CDLLTB2R_B0991PBJ74_1280947_AMZ_US,2022-04-01,60.0
B0CDP1BWGB_B07DXKY6FH_1026921_AMZ_US,2022-04-01,4.0
B0CDP1BWGB_B07FFVX61V_1027794_AMZ_US,2022-04-01,84.0
B0CDP1BWGB_B07JZYYR2H_1030900_AMZ_US,2022-04-01,98.0
B0CF1K49MZ_B07BLS57X2_1024172_AMZ_US,2022-04-01,235.0
B0CF1K49MZ_B07D5BPLMN_1025599_AMZ_US,2022-04-01,207.5
B0CF1K49MZ_B08PBMPJFP_1273540_AMZ_US,2022-04-01,129.0
B0CF1K49MZ_B08W8TMLYR_1274700_AMZ_US,2022-04-01,104.5
B0CF5278TF_B0719GVXWP_1009244_AMZ_US,2022-04-01,114.0
B0CF5278TF_B071NZ5FHM_1009246_AMZ_US,2022-04-01,159.0
B0CF5278TF_B072888GQ9_1009245_AMZ_US,2022-04-01,50.0
B0CF8NN33C_B07NW4ZN4P_1032204_AMZ_US,2022-04-01,541.0
B0CF8NN33C_B088BDWRYC_1041058_AMZ_US,2022-04-01,143.5
B0CFKZXG61_B07K1ZTTLT_1031023_AMZ_US,2022-04-01,978.0
B0CFKZXG61_B07K221X1M_1031024_AMZ_US,2022-04-01,215.0
B0CFY28BB1_B07GNC2TJC_1028596_AMZ_US,2022-04-01,159.0
B0CFY28BB1_B07GNDQG5C_1028595_AMZ_US,2022-04-01,235.0
B0CFZDNBVD_B089ST1D82_1042787_AMZ_US,2022-04-01,118.0
B0CFZDNBVD_B091YCRDQ2_1278606_AMZ_US,2022-04-01,87.0
B0CH328B27_B085G4Y2LR_1039716_AMZ_US,2022-04-01,383.0
B0CH328B27_B08W3WBN5F_1274695_AMZ_US,2022-04-01,610.0
B0CH9VWPS8_B01M1L0FKD_1000937_AMZ_US,2022-04-01,196.0
B0CH9VWPS8_B07W79SK5T_1035566_AMZ_US,2022-04-01,427.0
B0CHF8VDML_B0BFGWQ9SR_1338076_AMZ_US,2022-04-01,5.0
B0CHF8VDML_B0BFGZ1XFQ_1338080_AMZ_US,2022-04-01,26.0
B0CHNBF1PC_B08FT2G713_1045323_AMZ_US,2022-04-01,145.0
B0CHNBF1PC_B08FT3WQN4_1045321_AMZ_US,2022-04-01,191.0
B0CKFHZ1SZ_B01GPZ2F6A_1000973_AMZ_US,2022-04-01,265.0
B0CKFHZ1SZ_B085XZQG8Y_1040164_AMZ_US,2022-04-01,23.0
B0CM3J86NQ_B06Y26DSDH_1009667_AMZ_US,2022-04-01,81.0
B0CM3J86NQ_B06Y26F8CJ_1009659_AMZ_US,2022-04-01,73.0
B0CM3KXW52_B07D31XFV4_1025542_AMZ_US,2022-04-01,204.0
B0CM3KXW52_B07D34CGFV_1025543_AMZ_US,2022-04-01,273.0
B0CM3RM8HJ_B07DPP63YB_1026388_AMZ_US,2022-04-01,2.0
B0CM3RM8HJ_B07DPP84G9_1026390_AMZ_US,2022-04-01,0.0
B0CM3RM8HJ_B07DPPT6JS_1026386_AMZ_US,2022-04-01,1.0
B0CM64LH98_B093RW1T7V_1278013_AMZ_US,2022-04-01,101.5
B0CM64LH98_B09YH4WW9X_1009660_AMZ_US,2022-04-01,177.0
B0CN6MKT8T_B0821XP4YB_1037837_AMZ_US,2022-04-01,70.5
B0CN6MKT8T_B0821YBRJT_1037840_AMZ_US,2022-04-01,62.0
B0CN6MKT8T_B0821YBTCK_1037831_AMZ_US,2022-04-01,150.0
B0CN6MKT8T_B0821YD7TW_1037839_AMZ_US,2022-04-01,88.0
B0CN6MKT8T_B0821Z1PYP_1037829_AMZ_US,2022-04-01,164.0
B0CQD8SLBD_B071LGY8JQ_1011190_AMZ_US,2022-04-01,148.0
B0CQD8SLBD_B071P2M21D_1011186_AMZ_US,2022-04-01,841.0
B073QSR9CC_B00ZE2ANTW_1001410_AMZ_US,2022-05-01,157.0
B073QSR9CC_B01BKTABD0_1010947_AMZ_US,2022-05-01,850.0
B073QSR9CC_B01CT945JG_1002241_AMZ_US,2022-05-01,212.0
B073QSR9CC_B07L63T76G_1031566_AMZ_US,2022-05-01,1786.0
B07F5R93F3_B07BMMFKDJ_1024209_AMZ_US,2022-05-01,164.0
B07F5R93F3_B07BMQ5393_1024212_AMZ_US,2022-05-01,441.0
B07F5WDNH2_B07BMQ5393_1024212_AMZ_US,2022-05-01,441.0
B07F5T1N8S_B07BLKR2K6_1024114_AMZ_US,2022-05-01,360.0
B07F5T1N8S_B07BLQ5HRJ_1024112_AMZ_US,2022-05-01,348.0
B08GTMNHVB_B07BLQ5HRJ_1024112_AMZ_US,2022-05-01,348.0
B07F5T1N8S_B07BLR3LC5_1024109_AMZ_US,2022-05-01,583.0
B08GTMNHVB_B07BLR3LC5_1024109_AMZ_US,2022-05-01,583.0
B07F5T1N8S_B07BLTPVNB_1024117_AMZ_US,2022-05-01,764.0
B08GTMNHVB_B07BLTPVNB_1024117_AMZ_US,2022-05-01,764.0
B07F5WDNH2_B07BMNL1YG_1024205_AMZ_US,2022-05-01,72.0
B07FL2S3WD_B077MDH8PP_1020914_AMZ_US,2022-05-01,511.0
B07FL2S3WD_B0783PJHWK_1020912_AMZ_US,2022-05-01,446.0
B0C32Q5MZ6_B0783PJHWK_1020912_AMZ_US,2022-05-01,446.0
B07GDQ4D9P_B07CJJ21P8_1025102_AMZ_US,2022-05-01,206.0
B07GDQ4D9P_B07CK63NWZ_1025101_AMZ_US,2022-05-01,193.0
B07H8P3MLX_B07D8DT8HD_1025685_AMZ_US,2022-05-01,157.5
B07H8P3MLX_B07D8LS3VP_1025669_AMZ_US,2022-05-01,420.0
B07H8P3MLX_B07D8MQ71H_1025670_AMZ_US,2022-05-01,1120.0
B07H8P3MLX_B07D8PJQBT_1025694_AMZ_US,2022-05-01,397.0
B07HJGN6FY_B07D8M8JLV_1025666_AMZ_US,2022-05-01,153.0
B07HJGN6FY_B07D8N9RL7_1025672_AMZ_US,2022-05-01,425.0
B08BS2P2DY_B07BGT4WQF_1024049_AMZ_US,2022-05-01,83.0
B08BS2P2DY_B07BGX7WQ6_1024047_AMZ_US,2022-05-01,380.0
B08BS2P2DY_B07BGZSG66_1024046_AMZ_US,2022-05-01,209.0
B08GM32MFD_B073RCVR7T_1016802_AMZ_US,2022-05-01,2688.0
B08GM32MFD_B0791B4JCN_1022606_AMZ_US,2022-05-01,172.0
B08GM32MFD_B07F3MDRDQ_1027368_AMZ_US,2022-05-01,101.0
B08GQBG269_B07145ZX76_1000897_AMZ_US,2022-05-01,285.0
B08GQBG269_B0719CBGPH_1000895_AMZ_US,2022-05-01,209.0
B08GQBG269_B071VMCSYB_1009254_AMZ_US,2022-05-01,493.0
B08GS9HS9V_B07XFKK3QR_1036011_AMZ_US,2022-05-01,213.0
B08GS9HS9V_B07XFLBTYP_1036014_AMZ_US,2022-05-01,49.0
B08GS9HS9V_B07XFM2MVP_1036013_AMZ_US,2022-05-01,61.0
B08GS9HS9V_B07XHJWP1D_1036012_AMZ_US,2022-05-01,138.5
B08GTMNHVB_B07BLMFWLB_1024110_AMZ_US,2022-05-01,2211.0
B08GTMNHVB_B07BLMLHFL_1024116_AMZ_US,2022-05-01,719.0
B08GTMNHVB_B07BLNQS8Z_1024113_AMZ_US,2022-05-01,438.0
B08GTMNHVB_B07BLTPVN9_1024108_AMZ_US,2022-05-01,464.0
B08GTMNHVB_B07BLTRBVN_1024115_AMZ_US,2022-05-01,247.0
B08GTMNHVB_B07BLV6BZK_1024107_AMZ_US,2022-05-01,409.0
B08H1877JR_B07WZRYY6S_1035889_AMZ_US,2022-05-01,206.0
B08H1877JR_B07X2WH2QW_1035883_AMZ_US,2022-05-01,78.5
B08H1877JR_B07X2WHJTQ_1035884_AMZ_US,2022-05-01,20.5
B08H1877JR_B07X5YK4CV_1035885_AMZ_US,2022-05-01,26.0
B08HMQDFMP_B07R4X47TF_1033323_AMZ_US,2022-05-01,678.0
B08HMQDFMP_B07R51XGVZ_1033324_AMZ_US,2022-05-01,157.0
B08P18CP3V_B01M6CJZU2_1001206_AMZ_US,2022-05-01,393.0
B08P18CP3V_B07CJ9MBL4_1025109_AMZ_US,2022-05-01,162.0
B08P18CP3V_B07CJJN3PM_1025110_AMZ_US,2022-05-01,288.0
B08P18CP3V_B07CJZS231_1025068_AMZ_US,2022-05-01,266.0
B08P18CP3V_B098D8QZNY_1280819_AMZ_US,2022-05-01,124.0
B08RZ4GK8N_B07MQDXKTY_1344602_AMZ_US,2022-05-01,165.0
B08RZ4GK8N_B07QHT87CG_1344604_AMZ_US,2022-05-01,72.0
B08RZ4GK8N_B09F5T2FGT_1344606_AMZ_US,2022-05-01,131.0
B08ZY68L3W_B08PFC282X_1273608_AMZ_US,2022-05-01,71.0
B08ZY68L3W_B08PFCJX65_1273607_AMZ_US,2022-05-01,85.0
B08ZY68L3W_B09721GYYS_1280086_AMZ_US,2022-05-01,278.0
B0921P93HQ_B08FLFM991_1045169_AMZ_US,2022-05-01,190.0
B0921P93HQ_B08FM4LP81_1045168_AMZ_US,2022-05-01,60.0
B09337L3QH_B07CV7Y8JD_1025329_AMZ_US,2022-05-01,79.0
B09337L3QH_B07CV8327F_1025330_AMZ_US,2022-05-01,125.0
B094MM71HB_B08DCLTGDT_1044330_AMZ_US,2022-05-01,46.0
B094MM71HB_B08DCQHCYB_1044328_AMZ_US,2022-05-01,61.5
B094MM71HB_B096K3L69P_1279864_AMZ_US,2022-05-01,132.0
